Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information,CRN,Section,Status Code,Part of Term,Section Title,Section Credit Hours,Section Status,Enrollment Status,Type,Type Code,Start Time,End Time,Days of Week,Room,Building,Instructors
2022,Winter,2022-wi,CHLH,330,Disability in American Society,Same as REHB 330. See REHB 330.,3 hours.,Same as REHB 330. See REHB 330.,Social & Beh Sci - Soc Sci course.,,10086,LR1,A,1,,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Rice, L"
2022,Winter,2022-wi,CLCV,102,Medical Terms-GRK &amp; LAT Roots,Introduction to the study of Greek and Latin medical terms in various medical fields and to the linguistic patterns governing the combination of various roots through practical application of usage.,3 hours.,,,"This course is offered exclusively online with weekly assignments. This section has one or more proctored exams, which may carry additional fees.",10071,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Martinez, J"
2022,Winter,2022-wi,CLCV,115,Mythology of Greece and Rome,"Studies the major myths of Greece and Rome and their impact upon later art, music, and literature. Shares two hours of lecture with CLCV 111; additional hour of lecture-discussion for a closer analysis of topics. Credit is not given for both CLCV 115 and CLCV 111.",3 hours.,Credit is not given for both CLCV 115 and CLCV 111.,"Humanities - Lit & Arts, and Cultural Studies - Western course.","In the Fall and Spring semesters, students must register for one discussion and one lecture section.",10083,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Scheele, G"
2022,Winter,2022-wi,CMN,210,Public Comm in Everyday Life,"Introduces concepts useful for the critical analysis of public communication in everyday life. Drawing on communication theory and practice, especially theories of rhetoric, the course investigates techniques of persuasion, offers tools for critical analysis of public discourse, and considers the political and ethical implications of various forms of public communication.",3 hours.,,"Humanities - Hist & Phil, and Cultural Studies - Western course.",,10085,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"O'Gorman, T"
2022,Winter,2022-wi,DANC,100,Intro to Contemporary Dance,"Overview of major works, figures, and trends responsible for shaping dance as an evolving contemporary art form. The course will have lecture, viewing, discussion and experiential (studio participation) components. For non-dance majors.",3 hours.,For non-dance majors.,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,10027,OL1,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Anderson, B;Beck, K"
2022,Winter,2022-wi,DANC,100,Intro to Contemporary Dance,"Overview of major works, figures, and trends responsible for shaping dance as an evolving contemporary art form. The course will have lecture, viewing, discussion and experiential (studio participation) components. For non-dance majors.",3 hours.,For non-dance majors.,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,10068,OL2,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Beck, K;MacMaster, C"
2022,Winter,2022-wi,ECON,102,Microeconomic Principles,"Introduction to the functions of individual decision-makers, both consumers and producers, within the larger economic system. Primary emphasis on the nature and functions of product markets, the theory of the firm under varying conditions of competition and monopoly, and the role of government in prompting efficiency in the economy. Credit is not given for ECON 102 and ACE 100.",3 hours.,Credit is not given for ECON 102 and ACE 100.,Social & Beh Sci - Soc Sci course.,,10019,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Dee, E;DiIanni, I"
2022,Winter,2022-wi,ECON,103,Macroeconomic Principles,"Introduction to the theory of determination of total or aggregate income, employment, output, price levels, and the role of money in the economy. Primary emphasis on monetary and fiscal policy, inflation, unemployment, economic growth, and international economics.",3 hours.,,Social & Beh Sci - Soc Sci course.,You may take ECON 103 before ECON 102. There is no prerequisite.,10020,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Armendariz Buaun, R"
2022,Winter,2022-wi,ECON,202,Economic Statistics I,"Introduction of basic concepts in statistics including the presentation of data, descriptive statistics, probability theory, discrete and continuous distributions, sampling distributions, estimation, and hypothesis testing. The approach of the class includes both learning the concepts behind basic statistics and also how to apply these concepts in ""real-life"" situations. Utilizes a practical project format. To complete the Business Statistics sequence, students must also complete ECON 203. Credit is not given for ECON 202 if credit for a college-level introductory statistics course such as PSYC 235, SOC 280, or STAT 100 has been earned. Prerequisite: Credit or registration in one of MATH 220, MATH 221, MATH 234.",3 hours.,"Credit is not given for ECON 202 if credit for a college-level introductory statistics course such as PSYC 235, SOC 280, or STAT 100 has been earned. Prerequisite: Credit or registration in one of MATH 220, MATH 221, MATH 234.",Quantitative Reasoning I course.,Instructions will be given during the first lecture as to where you should meet for your TA section. Evening examinations may be offered in this course. Students must register for one lab and one lecture section.,10051,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Schultz, C"
2022,Winter,2022-wi,ECON,302,Inter Microeconomic Theory,"Microeconomic analysis including value and distribution theory; analysis of the pricing of the factors of production integrated in a micro-general equilibrium context which builds towards explaining the resource allocation process. Prerequisite: ECON 102 or equivalent. MATH 220, MATH 221, MATH 234 or equivalent.",3 hours.,"Prerequisite: ECON 102 or equivalent. MATH 220, MATH 221, MATH 234 or equivalent.",,First priority for enrollment will be given to students in curricula that require this course.,10026,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Buckley, B"
2022,Winter,2022-wi,ECON,437,Game Theory,"Explores game theory and strategic decision making. Game theory is the study of strategic interaction where one person's actions affect the actions of others. Introduces students to the tools for modeling and solving problems with strategic interaction. Will cover topics such as Nash equilibrium, dominance, voting, bargaining, auction, adverse selection, each of which have broad applications in economics, politics, psychology, and everyday life. 3 undergraduate hours. 4 graduate hours. Prerequisite: ECON 202; ECON 302; MATH 220/MATH 221 are required. ECON 203; MATH 231 are recommended.",3 OR 4 hours.,3 undergraduate hours. 4 graduate hours. Prerequisite: ECON 202; ECON 302; MATH 220/MATH 221 are required. ECON 203; MATH 231 are recommended.,,,10116,ONL,A,1,,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Vazquez, J"
2022,Winter,2022-wi,ENGL,360,Environmental Writing,Same as ESE 360. See ESE 360.,3 hours.,Same as ESE 360. See ESE 360.,Advanced Composition course.,,10077,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Tomkin, J"
2022,Winter,2022-wi,ESE,111,Emergence of Life,Same as GEOL 111. See GEOL 111.,3 hours.,Same as GEOL 111. See GEOL 111.,Nat Sci & Tech - Life Sciences course.,,10075,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Christie, M"
2022,Winter,2022-wi,ESE,117,The Oceans,Same as GEOL 117. See GEOL 117.,3 hours.,Same as GEOL 117. See GEOL 117.,Nat Sci & Tech - Phys Sciences course.,,10050,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Pettijohn, C"
2022,Winter,2022-wi,ESE,118,Natural Disasters,Same as GEOL 118 and GLBL 118. See GEOL 118.,3 hours.,Same as GEOL 118 and GLBL 118. See GEOL 118.,Nat Sci & Tech - Phys Sciences course.,,10008,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Altaner, S"
2022,Winter,2022-wi,ESE,120,Severe and Hazardous Weather,Same as ATMS 120. See ATMS 120.,3 hours.,Same as ATMS 120. See ATMS 120.,"Nat Sci & Tech - Phys Sciences, and Quantitative Reasoning II course.",,10038,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Choate, J"
2022,Winter,2022-wi,ESE,360,Environmental Writing,"Equips students to write about the environment for various audiences, with a focus on specific current efforts to promote sustainability on the Urbana-Champaign campus. We will practice effective techniques for each stage of the writing process-from defining topics, to gathering information, to crafting active, engaging prose. Readings will include models of effective environmental writing and ""how to"" pieces by experts. Research will include visits to campus sites and student-conducted interviews with subjects. Same as ENGL 360. Prerequisite: Completion of campus Composition I general education requirement.",3 hours.,Same as ENGL 360. Prerequisite: Completion of campus Composition I general education requirement.,Advanced Composition course.,,10076,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Tomkin, J"
2022,Winter,2022-wi,GEOG,204,Cities of the World,"In-depth exploration of global urbanization. Using a comparative regional approach, discuss the recent history of global urbanization, dissect its problems, and offer possible solutions. Approximately ten major regions of the world will be examined, exploring the significant  urban patterns and processes, built and natural environments, and social, economic, and cultural landscapes of each.",3 hours.,,"Social & Beh Sci - Soc Sci, and Cultural Studies - Western course.",,10047,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Melendez Bernardo, M"
2022,Winter,2022-wi,GEOL,111,Emergence of Life,"Examines important theoretical and practical questions regarding the origin and evolution of life, as well as the search for life elsewhere in the universe. Uses the pioneering work of Carl Woese, whose ""Tree of Life"" revolutionized our understanding of the fundamental structure and evolutionary relatedness of all living entities on Earth. Same as ESE 111. Additional fees may apply. See Class Schedule.",3 hours.,Same as ESE 111. Additional fees may apply. See Class Schedule.,Nat Sci & Tech - Life Sciences course.,,10074,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Christie, M"
2022,Winter,2022-wi,GEOL,117,The Oceans,"Integrated introduction to oceanography and marine geology and geophysics. Topics include ocean-basin formation and evolution (in the context of plate tectonics), ocean ecology, the hydrologic cycle, water chemistry, currents and waves, the interaction of oceans with climate, coastal hazards, resources, pollution, and the Law of the Sea. Course is oriented toward students not majoring in science. Same as ESE 117.",3 hours.,Same as ESE 117.,Nat Sci & Tech - Phys Sciences course.,,10049,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Pettijohn, C"
2022,Winter,2022-wi,GEOL,118,Natural Disasters,"Introduces the nature, causes, risks, effects, and prediction of natural disasters including earthquakes, volcanoes, landslides, subsidence, global climate change, severe weather, coastal erosion, floods, mass extinctions, and meteorite  impacts; covers scientific principles and case histories of natural disasters as well as human responses (societal impact, mitigation strategies, and public policy). Same as ESE 118 and GLBL 118.",3 hours.,Same as ESE 118 and GLBL 118.,Nat Sci & Tech - Phys Sciences course.,,10007,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Altaner, S"
2022,Winter,2022-wi,GLBL,100,Intro to Global Studies,"Foundation course for understanding a range of contemporary issues and learning to analyze them from multiple disciplinary perspectives. Students consider globalizing trends within themes of wealth and poverty; population, cultures, and human rights; environment and sustainability; and governance, conflict, and cooperation. Course objectives are to enhance knowledge of human cultures, their interactions and impacts on the world; develop skills for successfully negotiating realities of contemporary societies; and promote values for global learning, diversity, and sustainable futures.",3 hours.,,"Social & Beh Sci - Soc Sci, and Cultural Studies - Western course.",,10054,CF,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Schrag, D"
2022,Winter,2022-wi,GLBL,118,Natural Disasters,Same as ESE 118 and GEOL 118. See GEOL 118.,3 hours.,Same as ESE 118 and GEOL 118. See GEOL 118.,Nat Sci & Tech - Phys Sciences course.,,10009,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Altaner, S"
2022,Winter,2022-wi,GLBL,200,Foundations of Research,"Introduction to the foundations of interdisciplinary social science research. Topic include understanding the purpose for research, identifying researchable issues, finding evaluating and using sources effectively, recognizing methods associated with different types of data and disciplines, and writing a literature review. Prepares students for course-based research papers and advanced research methods courses. Guest faculty present their Global Studies-relevant research as students (b)log their own research interests.",3 hours.,,"Quantitative Reasoning II, and Social & Beh Sci - Soc Sci course.",,10117,,A,1,,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Bonatti, V"
2022,Winter,2022-wi,GWS,356,Sex &amp; Gender in Popular Media,Same as MACS 356. See MACS 356.,3 hours.,Same as MACS 356. See MACS 356.,Cultural Studies - Western course.,,10012,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Robinson, J"
2022,Winter,2022-wi,HDFS,105,Intro to Human Development,"Systematic overview of the psychological, biological, familial, and cultural factors related to human growth and development across the life span.",3 hours.,,Social & Beh Sci - Beh Sci course.,,10098,W,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Theisen-Raub, J"
2022,Winter,2022-wi,IS,199,Undergraduate Open Seminar,Undergraduate Open Seminar. Additional fees may apply. See Class Schedule. May be repeated.,1 TO 5 hours.,Additional fees may apply. See Class Schedule. May be repeated.,,,10101,ICL,A,1,Intro to Command Line Tools,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Wickes, E"
2022,Winter,2022-wi,IS,390,Special Topics in Information Studies,"Directed and supervised investigation of selected topics in information studies that may include among others computers and culture; information policy; community information systems; production, retrieval and evaluation of scientific or social science knowledge; computer-mediated communication; and computer-supported cooperative work. May be repeated. Prerequisite: Sophomore standing.",1 TO 3 hours.,May be repeated. Prerequisite: Sophomore standing.,,,10113,IIP,A,1,Intro to Intellectual Property,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Benson, S"
2022,Winter,2022-wi,IS,445,Data Visualization,"Data visualization is crucial to conveying information drawn from models, observations or investigations. This course will provide an overview of historical and modern techniques for visualizing data, drawing on quantitative, statistical, and network-focused datasets. Topics will include construction of communicative visualizations, the modern software ecosystem of visualization, and techniques for aggregation and interpretation of data through visualization. Particular attention will be paid to the Python ecosystem and multi-dimensional quantitative datasets. 3 undergraduate hours. 4 graduate hours.",3 OR 4 hours.,3 undergraduate hours. 4 graduate hours.,,,10120,OAU,A,1,,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Besser, S"
2022,Winter,2022-wi,MACS,356,Sex &amp; Gender in Popular Media,"Examines the notion that the mass media influence our development as gendered individuals, looking at those who argue for and against this notion. Considers different forms of feminist theory applied to the study of mass media, the history and scholarly criticisms of the media and their portrayal of women, and feminist attempts to create alternatives to mainstream media images. Throughout, the course considers representation of minorities in the dominant media and examines newly created alternative representations. Same as GWS 356.",3 hours.,Same as GWS 356.,Cultural Studies - Western course.,,10011,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Robinson, J"
2022,Winter,2022-wi,MILS,120,Intro to US Armed Forces,"Surveys the four major branches of the United States military (Army, Navy, Marines, and Air Force) and their historical development into “Professions of Arms.” Topics include historical surveys of each branch highlighting key historical developments, organization, structure and customs. Other topics include a discussion of the United States National Command Authority. United States joint military operations and structure, the relationship of the United States Military with its civilian constituency and a survey of emerging Department of Defense issues. Same as AFAS 120 and NS 120.",3 hours.,Same as AFAS 120 and NS 120.,Humanities - Hist & Phil course.,,10094,ONL,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Ashworth, E"
2022,Winter,2022-wi,MUS,132,Popular Music Studies,"Courses within this rubric provide an analytical and historical introduction to genres of popular music from the United States and around the world. Iterations of the course may focus on a specific genre, such as Rock, Reggae, or Afropop, or may deal with broader subjects, such as the continua of styles including R&B, Soul, Funk, and Hip Hop, or the pan-generic, international phenomenon of pop music globalization in the twentieth century.",3 hours.,,"Humanities - Lit & Arts, and Cultural Studies - US Minority course.",,10055,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Eagen, M"
2022,Winter,2022-wi,MUS,133,Introduction to World Music,A survey of various musical traditions from different regions and peoples of the world.,3 hours.,,"Humanities - Lit & Arts, and Cultural Studies - Non-West course.",For music and non-music majors. Students must register for one discussion and one lecture section.,10097,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Magee, G;Nutting, I"
2022,Winter,2022-wi,NS,120,Intro to US Armed Forces,Same as AFAS 120 and MILS 120. See MILS 120.,3 hours.,Same as AFAS 120 and MILS 120. See MILS 120.,Humanities - Hist & Phil course.,,10095,ONL,A,1,,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Ashworth, E"
2022,Winter,2022-wi,PHIL,110,World Religions,Same as REL 110. See REL 110.,3 hours.,Same as REL 110. See REL 110.,"Humanities - Hist & Phil, and Cultural Studies - Non-West course.",,10107,AL1,A,1,,,A,UNKNOWN,Online,ONL,01:00 PM,02:50 PM,MTWR,,,"Ebel, J;Layton, R"
2022,Winter,2022-wi,PSYC,100,Intro Psych,"Study of human behavior with special reference to perception, learning, memory, thinking, emotional life, and individual differences in intelligence, aptitude, and personality; emphasis on the scientific nature of psychological investigations; and discussion of research methods and the relation of their results to daily life and everyday problems. Lectures, discussions, and six hours of participation as a subject in psychological experiments. Credit is not given for both PSYC 100 and either PSYC 103 or PSYC 105.",4 hours.,Credit is not given for both PSYC 100 and either PSYC 103 or PSYC 105.,Social & Beh Sci - Beh Sci course.,,10034,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Fu, H;Hwang, S;Sanchez Hernandez, F;Shenouda, C;Whitlock, J"
2022,Winter,2022-wi,PSYC,201,Intro to Social Psych,"Systematic study of social factors in individual and group behavior; attention to social perception, motivation, and learning; attitudes, norms, and social influence processes; the development and dynamics of groups; and the effects of social and cultural factors on the individual. Prerequisite: PSYC 100 or PSYC 103.",3 hours.,Prerequisite: PSYC 100 or PSYC 103.,Social & Beh Sci - Beh Sci course.,,10059,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Hyland, W;Shenouda, C;Vogt, R"
2022,Winter,2022-wi,PSYC,204,Intro to Brain and Cognition,"Introduction to the interdisciplinary field of cognitive neuroscience, which is concerned with how the cognitive systems supporting a broad range of capacities including memory, attention, and social and emotional processing, arise from the functioning of specific brain modules and brain mechanisms. Emphasizes how functional brain imaging and other cognitive neuroscience methods can be brought to bear on answering these questions. Prerequisite: PSYC 100 or PSYC 103 or PSYC 105.",3 hours.,Prerequisite: PSYC 100 or PSYC 103 or PSYC 105.,,,10060,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Bogdan, P;Dolcos, S"
2022,Winter,2022-wi,PSYC,216,Child Psych,Study of the psychological development of the child. Credit is not given for both PSYC 216 and EPSY 236. Prerequisite: PSYC 100 or PSYC 103.,3 hours.,Credit is not given for both PSYC 216 and EPSY 236. Prerequisite: PSYC 100 or PSYC 103.,,,10099,A,A,1,,,A,UNKNOWN,Online Lecture,OLC,ARRANGED,,,,,"Hyde, D;Liu, Y"
2022,Winter,2022-wi,PSYC,224,Cognitive Psych,"Introduction to the psychological study of human information processing and memory; acquisition, retrieval, and forgetting; and general knowledge, concepts, reasoning, and related issues in cognition. Prerequisite: PSYC 100 or PSYC 103.",3 hours.,Prerequisite: PSYC 100 or PSYC 103.,,,10118,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Federmeier, K;Kelley, A"
2022,Winter,2022-wi,PSYC,230,Perception &amp; Sensory Processes,Survey of the experimental psychology of sensory and perceptual processes and behavior; emphasis on the contribution of behavior science to understanding subjective experience of the physical and social environment.,3 hours.,,Social & Beh Sci - Beh Sci course.,,10061,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Cui, A;Lleras Buetti, S"
2022,Winter,2022-wi,PSYC,238,Psychopathology and Problems in Living,"Conceptions and facts about disordered behavior, including psychoses, neuroses, and other patterns of psychological disturbance. Prerequisite: PSYC 100 or PSYC 103.",3 hours.,Prerequisite: PSYC 100 or PSYC 103.,,,10079,A,A,1,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Kemp, K;Shenouda, C"
