Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information,CRN,Section,Status Code,Part of Term,Section Title,Section Credit Hours,Section Status,Enrollment Status,Type,Type Code,Start Time,End Time,Days of Week,Room,Building,Instructors
2019,Summer,2019-su,CS,411,Database Systems,"Examination of the logical organization of databases: the entity-relationship model; the hierarchical, network, and relational data models and their languages. Functional dependencies and normal forms. Design, implementation, and optimization of query languages; security and integrity; concurrency control, and distributed database systems. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 225.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 225.,,,40318,S4,A,S2,,4 hours,A,UNKNOWN,Lecture-Discussion,LCD,11:00 AM,12:15 PM,MTWR,1320,Digital Computer Laboratory,"Alawini, A"
2019,Summer,2019-su,CS,421,Programming Languages &amp; Compilers,"Structure of programming languages and their implementation. Basic language design principles; abstract data types; functional languages; type systems; object-oriented languages. Basics of lexing, parsing, syntax-directed translation, semantic analysis, and code generation. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 233 or CS 240; CS 374.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 233 or CS 240; CS 374.,,,37194,ON2,A,S2,,4 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Beckman, A"
2019,Summer,2019-su,CS,421,Programming Languages &amp; Compilers,"Structure of programming languages and their implementation. Basic language design principles; abstract data types; functional languages; type systems; object-oriented languages. Basics of lexing, parsing, syntax-directed translation, semantic analysis, and code generation. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 233 or CS 240; CS 374.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 233 or CS 240; CS 374.,,,30792,P3,A,S2,,3 hours,A,UNKNOWN,Lecture-Discussion,LCD,10:00 AM,11:15 AM,MTWR,1302,Everitt Laboratory,"Beckman, A"
2019,Summer,2019-su,CS,421,Programming Languages &amp; Compilers,"Structure of programming languages and their implementation. Basic language design principles; abstract data types; functional languages; type systems; object-oriented languages. Basics of lexing, parsing, syntax-directed translation, semantic analysis, and code generation. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 233 or CS 240; CS 374.",3 OR 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 233 or CS 240; CS 374.,,,30794,P4,A,S2,,4 hours,A,UNKNOWN,Lecture-Discussion,LCD,10:00 AM,11:15 AM,MTWR,1302,Everitt Laboratory,"Beckman, A"
2019,Summer,2019-su,CS,465,User Interface Design,"A project-focused course covering fundamental principles of user interface design, implementation, and evaluation. Small teams work on a term-long project that involves: analysis of the problem domain, user skills, and tasks; iterative prototyping of interfaces to address user needs; conducting several forms of evaluation such as cognitive walkthroughs and usability tests; implementation of the final prototype. Non-technical majors may enroll as non-programmers who participate in all aspects of the projects with the possible exception of implementation. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 225.",3 or 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 225.,,,40312,SDA,A,SF,,,A,UNKNOWN,Discussion/Recitation,DIS,11:00 AM,12:15 PM,F,2101,Everitt Laboratory,"Bailey, B"
2019,Summer,2019-su,CS,465,User Interface Design,"A project-focused course covering fundamental principles of user interface design, implementation, and evaluation. Small teams work on a term-long project that involves: analysis of the problem domain, user skills, and tasks; iterative prototyping of interfaces to address user needs; conducting several forms of evaluation such as cognitive walkthroughs and usability tests; implementation of the final prototype. Non-technical majors may enroll as non-programmers who participate in all aspects of the projects with the possible exception of implementation. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 225.",3 or 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 225.,,,40313,SDB,A,SF,,,A,UNKNOWN,Discussion/Recitation,DIS,12:30 PM,01:45 PM,F,2101,Everitt Laboratory,"Bailey, B"
2019,Summer,2019-su,CS,465,User Interface Design,"A project-focused course covering fundamental principles of user interface design, implementation, and evaluation. Small teams work on a term-long project that involves: analysis of the problem domain, user skills, and tasks; iterative prototyping of interfaces to address user needs; conducting several forms of evaluation such as cognitive walkthroughs and usability tests; implementation of the final prototype. Non-technical majors may enroll as non-programmers who participate in all aspects of the projects with the possible exception of implementation. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 225.",3 or 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 225.,,,40314,SDC,A,SF,,,A,UNKNOWN,Discussion/Recitation,DIS,02:00 PM,03:15 PM,F,2101,Everitt Laboratory,"Bailey, B"
2019,Summer,2019-su,CS,465,User Interface Design,"A project-focused course covering fundamental principles of user interface design, implementation, and evaluation. Small teams work on a term-long project that involves: analysis of the problem domain, user skills, and tasks; iterative prototyping of interfaces to address user needs; conducting several forms of evaluation such as cognitive walkthroughs and usability tests; implementation of the final prototype. Non-technical majors may enroll as non-programmers who participate in all aspects of the projects with the possible exception of implementation. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 225.",3 or 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 225.,,,40310,SL1,A,SF,,3 hours,A,UNKNOWN,Lecture,LEC,09:30 AM,10:45 AM,MW,216,Siebel Center for Comp Sci,"Bailey, B"
2019,Summer,2019-su,CS,465,User Interface Design,"A project-focused course covering fundamental principles of user interface design, implementation, and evaluation. Small teams work on a term-long project that involves: analysis of the problem domain, user skills, and tasks; iterative prototyping of interfaces to address user needs; conducting several forms of evaluation such as cognitive walkthroughs and usability tests; implementation of the final prototype. Non-technical majors may enroll as non-programmers who participate in all aspects of the projects with the possible exception of implementation. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 225.",3 or 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 225.,,,40311,SL2,A,SF,,4 hours,A,UNKNOWN,Lecture,LEC,09:30 AM,10:45 AM,MW,216,Siebel Center for Comp Sci,"Bailey, B"
2019,Summer,2019-su,CS,498,Special Topics,Subject offerings of new and developing areas of knowledge in computer science intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary.,1 to 4 hours.,1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary.,,,39213,DDV,A,S2,Data Visualiztion,4 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Hart, J"
2019,Summer,2019-su,CS,498,Special Topics,Subject offerings of new and developing areas of knowledge in computer science intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary.,1 to 4 hours.,1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary.,,,40004,DV,A,S2,Data Visualiztion,4 hours,A,UNKNOWN,Online,E1,ARRANGED,,,,,"Hart, J"
2019,Summer,2019-su,CS,499,Senior Thesis,"Research and thesis development experience in computer science underguidance of a faculty member. Literature search, oral presentation, analysis and implementation, paper preparation, and completion of a written thesis. 3 undergraduate hours. No graduate credit. May be repeated to a maximum of 6 hours. Prerequisite: Consent of instructor.",3 hours.,3 undergraduate hours. No graduate credit. May be repeated to a maximum of 6 hours. Prerequisite: Consent of instructor.,Advanced Composition course.,,10465,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2019,Summer,2019-su,CS,513,Theory &amp; Practice of Data Cleaning,Same as IS 532. See IS 532.,4 hours.,Same as IS 532. See IS 532.,,,40022,AO,A,SF,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Ludaescher, B"
2019,Summer,2019-su,CS,598,Special Topics,Subject offerings of new and developing areas of knowledge in computer science intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. May be repeated in the same or separate terms if topics vary.,2 TO 4 hours.,May be repeated in the same or separate terms if topics vary.,,,40018,CC1,A,SF,Cloud Capstone,4 hours,A,UNKNOWN,Online,E1,ARRANGED,,,,,"Farivar, R"
2019,Summer,2019-su,CS,598,Special Topics,Subject offerings of new and developing areas of knowledge in computer science intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. May be repeated in the same or separate terms if topics vary.,2 TO 4 hours.,May be repeated in the same or separate terms if topics vary.,,,40021,DM,A,SF,Data Mining Capstone,4 hours,A,UNKNOWN,Online,E2,ARRANGED,,,,,"Zhai, C"
2019,Summer,2019-su,CSE,448,Advanced Data Analysis,Same as STAT 448. See STAT 448.,4 hours.,Same as STAT 448. See STAT 448.,,,38364,1GR,A,S2,,,A,UNKNOWN,Laboratory-Discussion,LBD,01:00 PM,02:50 PM,TWR,G27,Foreign Languages Building,"Bravo De Guenni, L"
2019,Summer,2019-su,CSE,448,Advanced Data Analysis,Same as STAT 448. See STAT 448.,4 hours.,Same as STAT 448. See STAT 448.,,,39723,1UG,A,S2,,,A,UNKNOWN,Laboratory-Discussion,LBD,01:00 PM,02:50 PM,TWR,G27,Foreign Languages Building,"Bravo De Guenni, L"
2019,Summer,2019-su,CSE,451,Finite Element Analysis,Same as AE 420 and ME 471. See ME 471.,3 OR 4 hours.,Same as AE 420 and ME 471. See ME 471.,,,40026,ONC,A,SF,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Chew, H"
2019,Summer,2019-su,CSE,451,Finite Element Analysis,Same as AE 420 and ME 471. See ME 471.,3 OR 4 hours.,Same as AE 420 and ME 471. See ME 471.,,,38414,ONL,A,,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Chew, H"
2019,Summer,2019-su,CW,455,Creative Writing Tutorial,"Personal direction in a writing project: fiction (novel or short stories), poetry or creative nonfiction. Frequency of conference to be determined by the type of project. 3 undergraduate hours. 4 graduate hours. May be repeated to a maximum of 6 undergraduate hours or 8 graduate hours. Prerequisite: CW 208, CW 404 or CW 406, and consent of the Director of Creative Writing.",3 OR 4 hours.,"3 undergraduate hours. 4 graduate hours. May be repeated to a maximum of 6 undergraduate hours or 8 graduate hours. Prerequisite: CW 208, CW 404 or CW 406, and consent of the Director of Creative Writing.",,,33160,,A,S2,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2019,Summer,2019-su,CW,591,Independent Study,Approved for both letter and S/U grading. May be repeated up to a maximum of 12 hours. Prerequisite: MFA candidate standing.,0 TO 4 hours.,Approved for both letter and S/U grading. May be repeated up to a maximum of 12 hours. Prerequisite: MFA candidate standing.,,,33943,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2019,Summer,2019-su,CW,595,Final Project,Guidance in writing final projects. Approved for S/U grading only. May be repeated in separate terms to a maximum of 12 hours. Prerequisite: MFA candidate standing.,0 TO 12 hours.,Approved for S/U grading only. May be repeated in separate terms to a maximum of 12 hours. Prerequisite: MFA candidate standing.,,,38315,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2019,Summer,2019-su,CWL,191,Freshman Honors Tutorial,Study of selected topics on an individually arranged basis. Open only to honors students or to Cohn Scholars and Associates. May be repeated one time. Prerequisite: Consent of departmental honors advisor.,1 TO 3 hours.,May be repeated one time. Prerequisite: Consent of departmental honors advisor.,,,10453,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2019,Summer,2019-su,CWL,199,Undergraduate Open Seminar,Credit: 1 to 5 hours. Approved for both letter and S/U grading. May be repeated.,1 TO 5 hours.,Approved for both letter and S/U grading. May be repeated.,,,10454,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2019,Summer,2019-su,CWL,250,Grimms' Fairy Tales - ACP,Same as ENGL 267 and GER 250. See GER 250.,3 hours.,Same as ENGL 267 and GER 250. See GER 250.,"Advanced Composition, Humanities - Lit & Arts, and Cultural Studies - Western course.",,34386,A,A,S1,,,A,UNKNOWN,Lecture-Discussion,LCD,09:00 AM,11:20 AM,MTWR,G20,Foreign Languages Building,"Johnson, L"
2019,Summer,2019-su,CWL,496,Special Topics in Comp Lit II,Selected literary topics of international significance in relation to other cultural expressions. 3 undergraduate hours. 3 or 4 graduate hours. May be repeated to a maximum of 9 undergraduate or 12 graduate hours. Prerequisite: Consent of instructor.,3 TO 4 hours.,3 undergraduate hours. 3 or 4 graduate hours. May be repeated to a maximum of 9 undergraduate or 12 graduate hours. Prerequisite: Consent of instructor.,,,10458,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2019,Summer,2019-su,CWL,593,Special Studies,,1 TO 4 hours.,,,,10460,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2019,Summer,2019-su,CWL,599,Thesis Research,Intended for students engaged in writing a thesis as a partial requirement for the M.A. or Ph.D. degree in comparative literature. Approved for S/U grading only. May be repeated to a maximum of 8 graduate hours.,0 TO 16 hours.,Approved for S/U grading only. May be repeated to a maximum of 8 graduate hours.,,,10462,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2019,Summer,2019-su,CZCH,199,Undergraduate Open Seminar,May be repeated.,1 TO 5 hours.,May be repeated.,,,10577,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2019,Summer,2019-su,DANC,100,Intro to Contemporary Dance,"Overview of major works, figures, and trends responsible for shaping dance as an evolving contemporary art form. The course will have lecture, viewing, discussion and experiential (studio participation) components. For non-dance majors.",3 hours.,For non-dance majors.,"Humanities - Lit & Arts, and Cultural Studies - Western course.",,36010,OL1,A,S1,,3 hours,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Emadian, E;Fox, K"
2019,Summer,2019-su,EALC,199,Undergraduate Open Seminar,May be repeated.,1 TO 5 hours.,May be repeated.,,,10596,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2019,Summer,2019-su,EALC,390,Individual Study,Directed readings in the languages and literatures of East Asia. The area selected depends on the student's interest. May be repeated to a maximum of 8 hours. Prerequisite: Consent of instructor.,2 TO 4 hours.,May be repeated to a maximum of 8 hours. Prerequisite: Consent of instructor.,,,10597,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2019,Summer,2019-su,EALC,390,Individual Study,Directed readings in the languages and literatures of East Asia. The area selected depends on the student's interest. May be repeated to a maximum of 8 hours. Prerequisite: Consent of instructor.,2 TO 4 hours.,May be repeated to a maximum of 8 hours. Prerequisite: Consent of instructor.,,,39323,DS,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,"Shao, D"
2019,Summer,2019-su,EALC,391,Honors Tutorial,Tutorial in the civilizations of East Asia. The country and discipline depend on student interests. All students submit a substantial paper. May be repeated to a maximum of 6 hours. Prerequisite: Consent of instructor.,2 TO 4 hours.,May be repeated to a maximum of 6 hours. Prerequisite: Consent of instructor.,,,10598,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2019,Summer,2019-su,EALC,490,Individual Study,Supervised individualized study of a topic not covered by regular course offerings. The topic must be approved by the instructor. 3 to 12 undergraduate hours. 2 to 12 graduate hours. May be repeated to a maximum of 16 hours. Prerequisite: Consent of instructor.,2 TO 12 hours.,3 to 12 undergraduate hours. 2 to 12 graduate hours. May be repeated to a maximum of 16 hours. Prerequisite: Consent of instructor.,,,10599,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2019,Summer,2019-su,EALC,490,Individual Study,Supervised individualized study of a topic not covered by regular course offerings. The topic must be approved by the instructor. 3 to 12 undergraduate hours. 2 to 12 graduate hours. May be repeated to a maximum of 16 hours. Prerequisite: Consent of instructor.,2 TO 12 hours.,3 to 12 undergraduate hours. 2 to 12 graduate hours. May be repeated to a maximum of 16 hours. Prerequisite: Consent of instructor.,,,40456,JM,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,"Martin, J"
2019,Summer,2019-su,EALC,590,Individual Study and Research,Supervised individual investigation or study of a topic not covered by regular course offerings. The topic selected by the student and the proposed plan of study must be approved by the adviser and the instructor. May be repeated. Prerequisite: Consent of instructor.,2 TO 12 hours.,May be repeated. Prerequisite: Consent of instructor.,,,10003,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2019,Summer,2019-su,EALC,599,Thesis Research,Research and guidance in writing theses for advanced degrees. Approved for S/U grading only. May be repeated to a maximum of 16 hours. Prerequisite: Satisfactory completion of the preliminary examinations.,0 TO 16 hours.,Approved for S/U grading only. May be repeated to a maximum of 16 hours. Prerequisite: Satisfactory completion of the preliminary examinations.,,,10007,,A,1,,,A,UNKNOWN,Independent Study,IND,ARRANGED,,,,,
2019,Summer,2019-su,ECE,205,Electrical and Electronic Circuits,"ECE 205 is an introductory course on circuit analysis and electronics for non-majors in engineering. The course includes bi-weekly electronics lab experiments designed to provide students with hands-on experience. Basic principles of circuit analysis and DC circuits; time-domain analysis of 1st and 2nd order linear circuits; complex numbers, phasors, AC steady-state analysis; frequency response; op-amp, diode, and BJT circuits; logic gates and digital logic circuits. Credit is not given to Computer or Electrical Engineering majors. Credit is not given to Computer or Electrical Engineering majors. Prerequisite: PHYS 212.",3 hours.,Credit is not given to Computer or Electrical Engineering majors. Prerequisite: PHYS 212.,,Students must register for one lecture and one lab.,39230,AB1,A,S2,,,A,UNKNOWN,Laboratory,LAB,11:00 AM,12:50 PM,W,4074,Electrical & Computer Eng Bldg,"Cheng, Z"
2019,Summer,2019-su,ECE,205,Electrical and Electronic Circuits,"ECE 205 is an introductory course on circuit analysis and electronics for non-majors in engineering. The course includes bi-weekly electronics lab experiments designed to provide students with hands-on experience. Basic principles of circuit analysis and DC circuits; time-domain analysis of 1st and 2nd order linear circuits; complex numbers, phasors, AC steady-state analysis; frequency response; op-amp, diode, and BJT circuits; logic gates and digital logic circuits. Credit is not given to Computer or Electrical Engineering majors. Credit is not given to Computer or Electrical Engineering majors. Prerequisite: PHYS 212.",3 hours.,Credit is not given to Computer or Electrical Engineering majors. Prerequisite: PHYS 212.,,Students must register for one lecture and one lab.,39231,AB2,A,S2,,,A,UNKNOWN,Laboratory,LAB,11:00 AM,12:50 PM,R,4074,Electrical & Computer Eng Bldg,"Cheng, Z"
2019,Summer,2019-su,ECE,205,Electrical and Electronic Circuits,"ECE 205 is an introductory course on circuit analysis and electronics for non-majors in engineering. The course includes bi-weekly electronics lab experiments designed to provide students with hands-on experience. Basic principles of circuit analysis and DC circuits; time-domain analysis of 1st and 2nd order linear circuits; complex numbers, phasors, AC steady-state analysis; frequency response; op-amp, diode, and BJT circuits; logic gates and digital logic circuits. Credit is not given to Computer or Electrical Engineering majors. Credit is not given to Computer or Electrical Engineering majors. Prerequisite: PHYS 212.",3 hours.,Credit is not given to Computer or Electrical Engineering majors. Prerequisite: PHYS 212.,,Students must register for one lecture and one lab.,30390,AL,A,S2,,,A,UNKNOWN,Lecture,LEC,08:50 AM,09:50 AM,MTWRF,1013,Electrical & Computer Eng Bldg,"Cheng, Z"
2019,Summer,2019-su,ECE,206,Electrical and Electronic Circuits Lab,Laboratory experiments in digital logic and controllers; transistor amplifier and switching circuits; DC motor control and voltage regulators; sensors and motion control with feedback; wireless communication. Credit is not given to Computer or Electrical Engineering majors. Prerequisite: ECE 205.,1 hours.,Credit is not given to Computer or Electrical Engineering majors. Prerequisite: ECE 205.,,,30392,A1,A,S2,,,A,UNKNOWN,Laboratory,LAB,11:00 AM,12:50 PM,MT,4074,Electrical & Computer Eng Bldg,"Cheng, Z"
2019,Summer,2019-su,ECE,210,Analog Signal Processing,"Analog signal processing, with an emphasis on underlying concepts from circuit and system analysis: linear systems; review of elementary circuit analysis; differential equation models of linear circuits and systems; Laplace transform; convolution; stability; phasors; frequency response; Fourier series; Fourier transform; active filters; AM radio. Credit is not given for both ECE 210 and ECE 211. Prerequisite: ECE 110 and PHYS 212; credit or concurrent registration in MATH 285 or MATH 286.",4 hours.,Credit is not given for both ECE 210 and ECE 211. Prerequisite: ECE 110 and PHYS 212; credit or concurrent registration in MATH 285 or MATH 286.,,Students must register for one lab and one lecture section.,30411,AB1,A,S2,,,A,UNKNOWN,Laboratory,LAB,08:00 AM,09:50 AM,W,,,"Chen, Y"
2019,Summer,2019-su,ECE,210,Analog Signal Processing,"Analog signal processing, with an emphasis on underlying concepts from circuit and system analysis: linear systems; review of elementary circuit analysis; differential equation models of linear circuits and systems; Laplace transform; convolution; stability; phasors; frequency response; Fourier series; Fourier transform; active filters; AM radio. Credit is not given for both ECE 210 and ECE 211. Prerequisite: ECE 110 and PHYS 212; credit or concurrent registration in MATH 285 or MATH 286.",4 hours.,Credit is not given for both ECE 210 and ECE 211. Prerequisite: ECE 110 and PHYS 212; credit or concurrent registration in MATH 285 or MATH 286.,,Students must register for one lab and one lecture section.,30412,AB2,A,S2,,,A,UNKNOWN,Laboratory,LAB,08:00 AM,09:50 AM,R,,,"Chen, Y"
2019,Summer,2019-su,ECE,210,Analog Signal Processing,"Analog signal processing, with an emphasis on underlying concepts from circuit and system analysis: linear systems; review of elementary circuit analysis; differential equation models of linear circuits and systems; Laplace transform; convolution; stability; phasors; frequency response; Fourier series; Fourier transform; active filters; AM radio. Credit is not given for both ECE 210 and ECE 211. Prerequisite: ECE 110 and PHYS 212; credit or concurrent registration in MATH 285 or MATH 286.",4 hours.,Credit is not given for both ECE 210 and ECE 211. Prerequisite: ECE 110 and PHYS 212; credit or concurrent registration in MATH 285 or MATH 286.,,Students must register for one lab and one lecture section.,30413,AL1,A,S2,,,A,UNKNOWN,Lecture,LEC,10:00 AM,11:20 AM,MTWRF,3015,Electrical & Computer Eng Bldg,"Chen, Y"
2019,Summer,2019-su,ECE,211,Analog Circuits &amp; Systems,Concepts from circuit and system analysis: linear systems; review of elementary circuit analysis; op amps; transient analysis; differential equation models of linear circuits and systems; Laplace transform. Credit is not given for both ECE 211 and ECE 210. Prerequisite: ECE 110 and PHYS 212; credit or concurrent registration in MATH 285 or MATH 286.,2 hours.,Credit is not given for both ECE 211 and ECE 210. Prerequisite: ECE 110 and PHYS 212; credit or concurrent registration in MATH 285 or MATH 286.,,,30414,D,A,S2A,,2 hours,A,UNKNOWN,Lecture,LEC,10:00 AM,11:20 AM,MTWRF,1015,Electrical & Computer Eng Bldg,"Chen, Y"
2019,Summer,2019-su,ECE,220,Computer Systems &amp; Programming,"Advanced use of LC-3 assembly language for I/O and function calling convention. C programming, covering basic programming concepts, functions, arrays, pointers, I/O, recursion, simple data structures, linked lists, dynamic memory management, and basic algorithms. Information hiding and object-oriented design as commonly implemented in modern software and computer systems programming. Prerequisite: ECE 120. Restricted to Computer Engineering or Electrical Engineering majors or transfer students with ECE Department consent.",4 hours.,Prerequisite: ECE 120. Restricted to Computer Engineering or Electrical Engineering majors or transfer students with ECE Department consent.,,,38473,AD1,A,S2,,,A,UNKNOWN,Discussion/Recitation,DIS,03:00 PM,03:50 PM,MR,2022,Electrical & Computer Eng Bldg,"Bhowmik, U"
2019,Summer,2019-su,ECE,220,Computer Systems &amp; Programming,"Advanced use of LC-3 assembly language for I/O and function calling convention. C programming, covering basic programming concepts, functions, arrays, pointers, I/O, recursion, simple data structures, linked lists, dynamic memory management, and basic algorithms. Information hiding and object-oriented design as commonly implemented in modern software and computer systems programming. Prerequisite: ECE 120. Restricted to Computer Engineering or Electrical Engineering majors or transfer students with ECE Department consent.",4 hours.,Prerequisite: ECE 120. Restricted to Computer Engineering or Electrical Engineering majors or transfer students with ECE Department consent.,,,38472,AL1,A,S2,,,A,UNKNOWN,Lecture,LEC,12:00 PM,12:50 PM,MTWRF,1013,Electrical & Computer Eng Bldg,"Bhowmik, U"
2019,Summer,2019-su,ECE,220,Computer Systems &amp; Programming,"Advanced use of LC-3 assembly language for I/O and function calling convention. C programming, covering basic programming concepts, functions, arrays, pointers, I/O, recursion, simple data structures, linked lists, dynamic memory management, and basic algorithms. Information hiding and object-oriented design as commonly implemented in modern software and computer systems programming. Prerequisite: ECE 120. Restricted to Computer Engineering or Electrical Engineering majors or transfer students with ECE Department consent.",4 hours.,Prerequisite: ECE 120. Restricted to Computer Engineering or Electrical Engineering majors or transfer students with ECE Department consent.,,,40375,ON1,A,S2,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Bhowmik, U"
2019,Summer,2019-su,ECE,220,Computer Systems &amp; Programming,"Advanced use of LC-3 assembly language for I/O and function calling convention. C programming, covering basic programming concepts, functions, arrays, pointers, I/O, recursion, simple data structures, linked lists, dynamic memory management, and basic algorithms. Information hiding and object-oriented design as commonly implemented in modern software and computer systems programming. Prerequisite: ECE 120. Restricted to Computer Engineering or Electrical Engineering majors or transfer students with ECE Department consent.",4 hours.,Prerequisite: ECE 120. Restricted to Computer Engineering or Electrical Engineering majors or transfer students with ECE Department consent.,,,38727,ONL,A,S2,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Bhowmik, U"
2019,Summer,2019-su,ECE,310,Digital Signal Processing,"Introduction to discrete-time systems and discrete-time signal processing with an emphasis on causal systems; discrete-time linear systems, difference equations, z-transforms, discrete convolution, stability, discrete-time Fourier transforms, analog-to-digital and digital-to-analog conversion, digital filter design, discrete Fourier transforms, fast Fourier transforms, spectral analysis, and applications of digital signal processing. Prerequisite: ECE 210.",3 hours.,Prerequisite: ECE 210.,,,36226,A,A,S2,,3 hours,A,UNKNOWN,Lecture,LEC,11:00 AM,11:50 AM,MTWRF,1002,Electrical & Computer Eng Bldg,"Radhakrishnan, C"
2019,Summer,2019-su,ECE,310,Digital Signal Processing,"Introduction to discrete-time systems and discrete-time signal processing with an emphasis on causal systems; discrete-time linear systems, difference equations, z-transforms, discrete convolution, stability, discrete-time Fourier transforms, analog-to-digital and digital-to-analog conversion, digital filter design, discrete Fourier transforms, fast Fourier transforms, spectral analysis, and applications of digital signal processing. Prerequisite: ECE 210.",3 hours.,Prerequisite: ECE 210.,,,40325,ON1,A,S2,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Radhakrishnan, C"
2019,Summer,2019-su,ECE,310,Digital Signal Processing,"Introduction to discrete-time systems and discrete-time signal processing with an emphasis on causal systems; discrete-time linear systems, difference equations, z-transforms, discrete convolution, stability, discrete-time Fourier transforms, analog-to-digital and digital-to-analog conversion, digital filter design, discrete Fourier transforms, fast Fourier transforms, spectral analysis, and applications of digital signal processing. Prerequisite: ECE 210.",3 hours.,Prerequisite: ECE 210.,,,40118,ONL,A,S2,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Radhakrishnan, C"
2019,Summer,2019-su,ECE,311,Digital Signal Processing Lab,Companion laboratory for ECE 310. Prerequisite: Credit or concurrent registration in ECE 310.,1 hours.,Prerequisite: Credit or concurrent registration in ECE 310.,,,36227,A,A,S2,,,A,UNKNOWN,Laboratory,LAB,04:00 PM,05:50 PM,W,2022,Electrical & Computer Eng Bldg,"Radhakrishnan, C"
2019,Summer,2019-su,ECE,313,Probability with Engrg Applic,"Probability theory with applications to engineering problems such as the reliability of circuits and systems to statistical methods for hypothesis testing, decision making under uncertainty, and parameter estimation. Same as MATH 362. Credit is not given for both ECE 313 and MATH 461. Prerequisite: MATH 286 or MATH 415.",3 hours.,Same as MATH 362. Credit is not given for both ECE 313 and MATH 461. Prerequisite: MATH 286 or MATH 415.,,,40119,ONL,A,S2,,,A,UNKNOWN,Online,ONL,ARRANGED,,,,,"Alvarez, J"
