Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information
2018,Fall,2018-fa,FSHN,465,Principles of Food Technology,,,,,
2018,Fall,2018-fa,FSHN,466,Food Product Development,,,,,
2018,Fall,2018-fa,FSHN,469,Package Engineering,,,,,
2018,Fall,2018-fa,FSHN,471,Food &amp; Industrial Microbiology,,,,,
2018,Fall,2018-fa,FSHN,480,Basic Toxicology,,,,,
2018,Fall,2018-fa,FSHN,499,Cur Topics in FS &amp; Human Nutr,,,,,
2018,Fall,2018-fa,FSHN,502,Advanced Sensory Science,,,,,
2018,Fall,2018-fa,FSHN,510,Topics in Nutrition Research,,,,,
2018,Fall,2018-fa,FSHN,511,Regulation of Metabolism,,,,,
2018,Fall,2018-fa,FSHN,514,Advanced Food Chemistry,,,,,
2018,Fall,2018-fa,FSHN,517,Fermented &amp;Distilled Beverages,,,,,
2018,Fall,2018-fa,FSHN,518,Chemistry of Lipids in Foods,,,,,
2018,Fall,2018-fa,FSHN,519,Flavor Chemistry and Analysis,,,,,
2018,Fall,2018-fa,FSHN,520,Advanced Clinical Nutrition,,,,,
2018,Fall,2018-fa,FSHN,530,Childhood Obesity I,,,,,
2018,Fall,2018-fa,FSHN,531,Childhood Obesity II,,,,,
2018,Fall,2018-fa,FSHN,550,Grantsmanship and Ethics,,,,,
2018,Fall,2018-fa,FSHN,563,Food Materials Science,,,,,
2018,Fall,2018-fa,FSHN,573,Advanced Food Microbiology,,,,,
2018,Fall,2018-fa,FSHN,574,Value Added Biotransformation,,,,,
2018,Fall,2018-fa,FSHN,575,Issues in Food Safety,,,,,
2018,Fall,2018-fa,FSHN,590,Dietetic Internship I,,,,,
2018,Fall,2018-fa,FSHN,591,Dietetic Internship II,,,,,
2018,Fall,2018-fa,FSHN,592,Graduate Internship Experience,,,,,
2018,Fall,2018-fa,FSHN,593,Seminar in Foods and Nutrition,,,,,
2018,Fall,2018-fa,FSHN,595,Advanced Topics in Food Science and Human Nutrition,,,,,
2018,Fall,2018-fa,FSHN,597,Graduate Seminar,,,,,
2018,Fall,2018-fa,FSHN,598,Advanced Special Problems,,,,,
2018,Fall,2018-fa,FSHN,599,Thesis Research,,,,,
2018,Fall,2018-fa,GC,295,URAP Research Apprenticeship,,,,,
2018,Fall,2018-fa,GC,498,Graduate Domestic Study Away,,,,,
2018,Fall,2018-fa,GC,499,Graduate College Study Abroad,,,,,
2018,Fall,2018-fa,GC,500,URAP Graduate Mentor Practicum,,,,,
2018,Fall,2018-fa,GC,599,Thesis Research,,,,,
2018,Fall,2018-fa,GCL,101,Introduction to Energy Sources,,,,,
2018,Fall,2018-fa,GCL,124,Sustainable Earth,,,,,
2018,Fall,2018-fa,GCL,125,Health and Wellness in Life Sciences,,,,,
2018,Fall,2018-fa,GCL,126,Sustainability and Social Science,,,,,
2018,Fall,2018-fa,GCL,127,History and Philosophy of Sustainable Design,,,,,
2018,Fall,2018-fa,GCL,128,Sustainability in Fiction,,,,,
2018,Fall,2018-fa,GCL,129,Sustainable Design,,,,,
2018,Fall,2018-fa,GCL,137,Documenting Inequality,,,,,
2018,Fall,2018-fa,GCL,143,Mapping Inequalities,,,,,
2018,Fall,2018-fa,GCL,144,"Stereotypes, Prejudice &amp; Discrimination",,,,,
2018,Fall,2018-fa,GCL,145,Social Justice and the Arts,,,,,
2018,Fall,2018-fa,GCL,146,Fundamental Causes of Disease: The HIV/AIDS Pandemic,,,,,
2018,Fall,2018-fa,GCL,147,Social Justice in the Social Sciences,,,,,
2018,Fall,2018-fa,GCL,148,Historical Perspectives on Social Justice,,,,,
2018,Fall,2018-fa,GCL,185,"Health, Wellness, and the Black Experience",,,,,
2018,Fall,2018-fa,GCL,186,Health and Society,,,,,
2018,Fall,2018-fa,GCL,187,"Morality, Methods, and Medicine: Formal and Philosophical Approaches to Health in Society",,,,,
2018,Fall,2018-fa,GCL,188,Health and Wellness in Literature,,,,,
2018,Fall,2018-fa,GCL,195,Fictions of Equality,,,,,
2018,Fall,2018-fa,GCL,199,Undergraduate Open Seminar,,,,,
2018,Fall,2018-fa,GCL,200,Frameworks for Inequality,,,,,
2018,Fall,2018-fa,GCL,201,Frameworks for Inequality &amp; Cultural Understanding - ACP,,,,,
2018,Fall,2018-fa,GCL,210,"Frameworks for Sustainability, Energy, &amp; the Environment",,,,,
2018,Fall,2018-fa,GCL,220,Frameworks for Health &amp; Wellness: Building Healthy Communities,,,,,
2018,Fall,2018-fa,GCL,299,Interdisciplinary Research Experience,,,,,
2018,Fall,2018-fa,GEOG,100,Introduction to Meteorology,,,,,
2018,Fall,2018-fa,GEOG,101,Global Development&amp;Environment,,,,,
2018,Fall,2018-fa,GEOG,103,Earth's Physical Systems,,,,,
2018,Fall,2018-fa,GEOG,104,Social and Cultural Geography,,,,,
2018,Fall,2018-fa,GEOG,105,The Digital Earth,,,,,
2018,Fall,2018-fa,GEOG,106,Geographies of Globalization,,,,,
2018,Fall,2018-fa,GEOG,198,Freshman Honors Seminar,,,,,
2018,Fall,2018-fa,GEOG,199,Undergraduate Open Seminar,,,,,
2018,Fall,2018-fa,GEOG,204,Cities of the World,,,,,
2018,Fall,2018-fa,GEOG,205,Business Location Decisions,,,,,
2018,Fall,2018-fa,GEOG,210,Social &amp; Environmental Issues,,,,,
2018,Fall,2018-fa,GEOG,215,Resource Conflicts,,,,,
2018,Fall,2018-fa,GEOG,221,Geographies of Global Conflict,,,,,
2018,Fall,2018-fa,GEOG,222,Big Rivers of the World,,,,,
2018,Fall,2018-fa,GEOG,224,Geog Patterns of Illinois,,,,,
2018,Fall,2018-fa,GEOG,254,"American People, Places, &amp; Environments",,,,,
2018,Fall,2018-fa,GEOG,280,Intro to Social Statistics,,,,,
2018,Fall,2018-fa,GEOG,287,Environment and Society,,,,,
2018,Fall,2018-fa,GEOG,310,Political Geography,,,,,
2018,Fall,2018-fa,GEOG,350,Sustainability and the City,,,,,
2018,Fall,2018-fa,GEOG,356,Sustainable Development in South Asia,,,,,
2018,Fall,2018-fa,GEOG,370,"Water Planet, Water Crisis",,,,,
2018,Fall,2018-fa,GEOG,371,Spatial Analysis,,,,,
2018,Fall,2018-fa,GEOG,379,Intro to GIS Systems,,,,,
2018,Fall,2018-fa,GEOG,380,GIS II: Spatial Prob Solving,,,,,
2018,Fall,2018-fa,GEOG,381,Environmental Perspectives,,,,,
2018,Fall,2018-fa,GEOG,384,Population Geography,,,,,
2018,Fall,2018-fa,GEOG,390,Individual Study,,,,,
2018,Fall,2018-fa,GEOG,391,Honors Individual Study,,,,,
2018,Fall,2018-fa,GEOG,392,Geography &amp; GIS Internship,,,,,
2018,Fall,2018-fa,GEOG,394,Special Topics Social Geog,,,,,
2018,Fall,2018-fa,GEOG,401,Watershed Hydrology,,,,,
2018,Fall,2018-fa,GEOG,405,Geography Field Course,,,,,
2018,Fall,2018-fa,GEOG,406,Fluvial Geomorphology,,,,,
2018,Fall,2018-fa,GEOG,408,Humans and River Systems,,,,,
2018,Fall,2018-fa,GEOG,410,Green Development,,,,,
2018,Fall,2018-fa,GEOG,412,Geospatial Tech &amp; Society,,,,,
2018,Fall,2018-fa,GEOG,421,Earth Systems Modeling,,,,,
2018,Fall,2018-fa,GEOG,423,Politics of International Conservation and Development,,,,,
2018,Fall,2018-fa,GEOG,436,Biogeography,,,,,
2018,Fall,2018-fa,GEOG,438,Geography of Health Care,,,,,
2018,Fall,2018-fa,GEOG,439,Health Applications of GIS,,,,,
2018,Fall,2018-fa,GEOG,440,Business Applications of GIS,,,,,
2018,Fall,2018-fa,GEOG,446,Sustainable Planning Seminar,,,,,
2018,Fall,2018-fa,GEOG,455,Geog of Sub-Saharn Africa,,,,,
2018,Fall,2018-fa,GEOG,459,Ecohydraulics,,,,,
2018,Fall,2018-fa,GEOG,460,Aerial Photo Analysis,,,,,
2018,Fall,2018-fa,GEOG,465,Transportation &amp; Sustainability,,,,,
2018,Fall,2018-fa,GEOG,466,Environmental Policy,,,,,
2018,Fall,2018-fa,GEOG,468,Biological Modeling,,,,,
2018,Fall,2018-fa,GEOG,471,Recent Trends in Geog Thought,,,,,
2018,Fall,2018-fa,GEOG,473,Digital Cartography &amp; Map Design,,,,,
2018,Fall,2018-fa,GEOG,476,Applied GIS to Environ Studies,,,,,
2018,Fall,2018-fa,GEOG,477,Introduction to Remote Sensing,,,,,
2018,Fall,2018-fa,GEOG,478,Techniques of Remote Sensing,,,,,
2018,Fall,2018-fa,GEOG,479,Advanced Topics in GIS,,,,,
2018,Fall,2018-fa,GEOG,480,Principles of GIS,,,,,
2018,Fall,2018-fa,GEOG,481,Intl Environ Cooperation,,,,,
2018,Fall,2018-fa,GEOG,482,Challenges of Sustainability,,,,,
2018,Fall,2018-fa,GEOG,483,Urban Geography,,,,,
2018,Fall,2018-fa,GEOG,484,"Cities, Crime, and Space",,,,,
2018,Fall,2018-fa,GEOG,489,Programming for GIS,,,,,
2018,Fall,2018-fa,GEOG,491,Research in Geography,,,,,
2018,Fall,2018-fa,GEOG,493,Democracy and Environment,,,,,
2018,Fall,2018-fa,GEOG,495,Advanced Topics in Geography,,,,,
2018,Fall,2018-fa,GEOG,496,Climate &amp; Social Vulnerability,,,,,
2018,Fall,2018-fa,GEOG,520,Political Ecology,,,,,
2018,Fall,2018-fa,GEOG,556,Regional Science Methods,,,,,
2018,Fall,2018-fa,GEOG,557,Seminar in Regional Science,,,,,
2018,Fall,2018-fa,GEOG,560,Spatial Epidemiology,,,,,
2018,Fall,2018-fa,GEOG,561,Landscapes and Human Health,,,,,
2018,Fall,2018-fa,GEOG,570,Advanced Spatial Analysis,,,,,
2018,Fall,2018-fa,GEOG,575,Alluvial Boundary Layer Dynam,,,,,
2018,Fall,2018-fa,GEOG,587,Qualitative Research Methods,,,,,
2018,Fall,2018-fa,GEOG,594,Seminar in Social Geography,,,,,
2018,Fall,2018-fa,GEOG,595,Advanced Studies in Geography,,,,,
2018,Fall,2018-fa,GEOG,598,Graduate Capstone Project,,,,,
2018,Fall,2018-fa,GEOG,599,Thesis Research,,,,,
2018,Fall,2018-fa,GEOL,100,Planet Earth,,,,,
2018,Fall,2018-fa,GEOL,103,Planet Earth QRII,,,,,
2018,Fall,2018-fa,GEOL,104,Geology of the National Parks,,,,,
2018,Fall,2018-fa,GEOL,107,Physical Geology,,,,,
2018,Fall,2018-fa,GEOL,110,Exploring Geology in the Field,,,,,
2018,Fall,2018-fa,GEOL,111,Emergence of Life,,,,,
2018,Fall,2018-fa,GEOL,117,The Oceans,,,,,
2018,Fall,2018-fa,GEOL,118,Natural Disasters,,,,,
2018,Fall,2018-fa,GEOL,143,History of Life,,,,,
2018,Fall,2018-fa,GEOL,199,Undergraduate Open Seminar,,,,,
2018,Fall,2018-fa,GEOL,201,History of Geology,,,,,
2018,Fall,2018-fa,GEOL,208,History of the Earth System,,,,,
2018,Fall,2018-fa,GEOL,333,Earth Materials and the Env,,,,,
2018,Fall,2018-fa,GEOL,350,Volcanoes,,,,,
2018,Fall,2018-fa,GEOL,370,"Water Planet, Water Crisis",,,,,
2018,Fall,2018-fa,GEOL,380,Environmental Geology,,,,,
2018,Fall,2018-fa,GEOL,390,Individual Study,,,,,
2018,Fall,2018-fa,GEOL,391,Individual Honors Study,,,,,
2018,Fall,2018-fa,GEOL,401,Geomorphology,,,,,
2018,Fall,2018-fa,GEOL,406,Fluvial Geomorphology,,,,,
2018,Fall,2018-fa,GEOL,411,Structural Geol and Tectonics,,,,,
2018,Fall,2018-fa,GEOL,415,Field Geology,,,,,
2018,Fall,2018-fa,GEOL,417,"Geol Field Methods, Western US",,,,,
2018,Fall,2018-fa,GEOL,432,Mineralogy and Mineral Optics,,,,,
2018,Fall,2018-fa,GEOL,436,Petrology and Petrography,,,,,
2018,Fall,2018-fa,GEOL,440,Sedimentology and Stratigraphy,,,,,
2018,Fall,2018-fa,GEOL,450,Probing the Earth's Interior,,,,,
2018,Fall,2018-fa,GEOL,451,Env and Exploration Geophysics,,,,,
2018,Fall,2018-fa,GEOL,452,Introduction to Geophysics,,,,,
2018,Fall,2018-fa,GEOL,454,Introduction to Seismology,,,,,
2018,Fall,2018-fa,GEOL,460,Geochemistry,,,,,
2018,Fall,2018-fa,GEOL,470,Introduction to Hydrogeology,,,,,
2018,Fall,2018-fa,GEOL,481,Earth Systems Modeling,,,,,
2018,Fall,2018-fa,GEOL,483,Challenges of Sustainability,,,,,
2018,Fall,2018-fa,GEOL,484,Paleoclimatology,,,,,
2018,Fall,2018-fa,GEOL,485,Risk Analysis in Earth Science,,,,,
2018,Fall,2018-fa,GEOL,486,Environmental Consulting,,,,,
2018,Fall,2018-fa,GEOL,490,Undergraduate Research,,,,,
2018,Fall,2018-fa,GEOL,491,Honors Undergraduate Research,,,,,
2018,Fall,2018-fa,GEOL,492,Senior Thesis,,,,,
2018,Fall,2018-fa,GEOL,493,Honors Senior Thesis,,,,,
2018,Fall,2018-fa,GEOL,497,Special Topics in Geology,,,,,
2018,Fall,2018-fa,GEOL,510,Integrated Graduate Geology,,,,,
2018,Fall,2018-fa,GEOL,511,Advanced Structural Geology,,,,,
2018,Fall,2018-fa,GEOL,512,Geotectonics,,,,,
2018,Fall,2018-fa,GEOL,515,Advanced Field Geology,,,,,
2018,Fall,2018-fa,GEOL,521,Topics in Paleontology,,,,,
2018,Fall,2018-fa,GEOL,531,Structural Mineralogy,,,,,
2018,Fall,2018-fa,GEOL,540,Petroleum Geology,,,,,
2018,Fall,2018-fa,GEOL,552,Geodynamics,,,,,
2018,Fall,2018-fa,GEOL,553,Chemistry of Earth's Interior,,,,,
2018,Fall,2018-fa,GEOL,560,Aqueous Geochemistry,,,,,
2018,Fall,2018-fa,GEOL,561,Geomicrobiology &amp; Geochemistry,,,,,
2018,Fall,2018-fa,GEOL,562,Isotope Geology,,,,,
2018,Fall,2018-fa,GEOL,563,Analytical Geochemistry,,,,,
2018,Fall,2018-fa,GEOL,564,Geochronology,,,,,
2018,Fall,2018-fa,GEOL,571,Contaminant Fate and Transport,,,,,
2018,Fall,2018-fa,GEOL,573,River Morphodynamics,,,,,
2018,Fall,2018-fa,GEOL,575,Alluvial Boundary Layer Dynam,,,,,
2018,Fall,2018-fa,GEOL,579,Isotope Hydrogeology,,,,,
2018,Fall,2018-fa,GEOL,591,Current Research in Geoscience,,,,,
2018,Fall,2018-fa,GEOL,593,Advanced Studies in Geology,,,,,
2018,Fall,2018-fa,GEOL,599,Thesis Research,,,,,
2018,Fall,2018-fa,GER,101,Beginning German I,,,,,
2018,Fall,2018-fa,GER,102,Beginning German II,,,,,
2018,Fall,2018-fa,GER,103,Intermediate German I,,,,,
2018,Fall,2018-fa,GER,104,Intermediate German II,,,,,
2018,Fall,2018-fa,GER,189,Living German - German Living,,,,,
2018,Fall,2018-fa,GER,191,Freshman Honors Tutorial,,,,,
2018,Fall,2018-fa,GER,199,Undergraduate Open Seminar,,,,,
2018,Fall,2018-fa,GER,200,German Literature in Trans,,,,,
2018,Fall,2018-fa,GER,201,German Popular Culture,,,,,
2018,Fall,2018-fa,GER,205,Germany and Europe,,,,,
2018,Fall,2018-fa,GER,211,Conversation and Writing I,,,,,
2018,Fall,2018-fa,GER,212,Conversation and Writing II,,,,,
2018,Fall,2018-fa,GER,250,Grimms' Fairy Tales - ACP,,,,,
2018,Fall,2018-fa,GER,251,Grimm's Fairy Tales in Context,,,,,
2018,Fall,2018-fa,GER,260,The Holocaust in Context - ACP,,,,,
2018,Fall,2018-fa,GER,261,The Holocaust in Context,,,,,
2018,Fall,2018-fa,GER,270,Sexuality and Literature,,,,,
2018,Fall,2018-fa,GER,299,Study Abroad,,,,,
2018,Fall,2018-fa,GER,320,German for Business,,,,,
2018,Fall,2018-fa,GER,321,German for Economics,,,,,
2018,Fall,2018-fa,GER,331,Intro to German Literature,,,,,
2018,Fall,2018-fa,GER,332,German Literature and Culture,,,,,
2018,Fall,2018-fa,GER,385,Politics of the European Union,,,,,
2018,Fall,2018-fa,GER,396,Special Topics German Studies,,,,,
2018,Fall,2018-fa,GER,401,Global Issues in German,,,,,
2018,Fall,2018-fa,GER,403,German-English Translation: Theory &amp; Practice,,,,,
2018,Fall,2018-fa,GER,405,History of Translation,,,,,
2018,Fall,2018-fa,GER,418,Language &amp; Minorities in Europe,,,,,
2018,Fall,2018-fa,GER,420,German Cultural History,,,,,
2018,Fall,2018-fa,GER,460,Principles of Language Testing,,,,,
2018,Fall,2018-fa,GER,465,Ling Structures of German,,,,,
2018,Fall,2018-fa,GER,470,Middle Ages to Baroque,,,,,
2018,Fall,2018-fa,GER,471,Enlightenment to Romanticism,,,,,
2018,Fall,2018-fa,GER,472,Realism to Expressionism,,,,,
2018,Fall,2018-fa,GER,473,1920s to Today,,,,,
2018,Fall,2018-fa,GER,489,Theoretical Foundations of SLA,,,,,
2018,Fall,2018-fa,GER,491,Honors Senior Thesis,,,,,
2018,Fall,2018-fa,GER,493,German Cinema I,,,,,
2018,Fall,2018-fa,GER,494,German Cinema II,,,,,
2018,Fall,2018-fa,GER,496,Special Topics German Studies,,,,,
2018,Fall,2018-fa,GER,500,Readings in German Grads I,,,,,
2018,Fall,2018-fa,GER,501,Readings in German Grads II,,,,,
2018,Fall,2018-fa,GER,510,Introduction to Graduate Study,,,,,
2018,Fall,2018-fa,GER,515,Middle High German,,,,,
2018,Fall,2018-fa,GER,520,History of the German Language,,,,,
2018,Fall,2018-fa,GER,530,Old High German,,,,,
2018,Fall,2018-fa,GER,553,Professional/Academic Writing,,,,,
2018,Fall,2018-fa,GER,570,Studies in Critical Theory,,,,,
2018,Fall,2018-fa,GER,571,Medieval German Studies,,,,,
2018,Fall,2018-fa,GER,572,Early Modern German Studies,,,,,
2018,Fall,2018-fa,GER,573,18thC German Studies,,,,,
2018,Fall,2018-fa,GER,574,19thC German Studies,,,,,
2018,Fall,2018-fa,GER,575,20thC German Studies,,,,,
2018,Fall,2018-fa,GER,576,Open Seminar in German Studies,,,,,
2018,Fall,2018-fa,GER,580,Classroom Language Acquisition,,,,,
2018,Fall,2018-fa,GER,582,Theories of German Lang Tchg,,,,,
2018,Fall,2018-fa,GER,584,Theories in Second Language Acquisition,,,,,
2018,Fall,2018-fa,GER,588,Sem Second Lang Learn,,,,,
2018,Fall,2018-fa,GER,593,Research in Special Topics,,,,,
2018,Fall,2018-fa,GER,599,Thesis Research,,,,,
2018,Fall,2018-fa,GLBL,100,Intro to Global Studies,,,,,
2018,Fall,2018-fa,GLBL,118,Natural Disasters,,,,,
2018,Fall,2018-fa,GLBL,199,Undergraduate Open Seminar,,,,,
2018,Fall,2018-fa,GLBL,200,Foundations of Research,,,,,
2018,Fall,2018-fa,GLBL,201,Energy Systems,,,,,
2018,Fall,2018-fa,GLBL,215,Resource Conflicts,,,,,
2018,Fall,2018-fa,GLBL,220,Governance,,,,,
2018,Fall,2018-fa,GLBL,221,Geographies of Global Conflict,,,,,
2018,Fall,2018-fa,GLBL,225,Career Development:Internships,,,,,
2018,Fall,2018-fa,GLBL,228,"Terrorism, Past and Present",,,,,
2018,Fall,2018-fa,GLBL,240,Global Health,,,,,
2018,Fall,2018-fa,GLBL,250,Development,,,,,
2018,Fall,2018-fa,GLBL,251,Warfare Milit Insts &amp; Soc,,,,,
2018,Fall,2018-fa,GLBL,260,Global Human Rights,,,,,
2018,Fall,2018-fa,GLBL,270,Introduction to Global Markets and Society,,,,,
2018,Fall,2018-fa,GLBL,280,Nuclear Weapons &amp; Arms Control,,,,,
2018,Fall,2018-fa,GLBL,283,Intro to Intl Security,,,,,
2018,Fall,2018-fa,GLBL,296,Global St Foundation Seminar,,,,,
2018,Fall,2018-fa,GLBL,298,Global Studies Seminar Abroad,,,,,
2018,Fall,2018-fa,GLBL,328,First Person Global,,,,,
2018,Fall,2018-fa,GLBL,340,Global Health: Policy &amp; Governance,,,,,
2018,Fall,2018-fa,GLBL,350,Poverty in a Global Context,,,,,
2018,Fall,2018-fa,GLBL,356,Comparative Political Economy,,,,,
2018,Fall,2018-fa,GLBL,357,Ethnic Conflict,,,,,
2018,Fall,2018-fa,GLBL,386,Arctic Environmt &amp; Society,,,,,
2018,Fall,2018-fa,GLBL,392,Int Diplomacy and Negotiation,,,,,
2018,Fall,2018-fa,GLBL,403,Women in Muslim Societies,,,,,
2018,Fall,2018-fa,GLBL,440,Global Health: Interventions &amp; Evaluations,,,,,
2018,Fall,2018-fa,GLBL,450,Poverty Interventions and Evaluation,,,,,
2018,Fall,2018-fa,GLBL,480,Energy and Security,,,,,
2018,Fall,2018-fa,GLBL,481,Writing on Technol &amp; Security,,,,,
2018,Fall,2018-fa,GLBL,483,Seminar on Security,,,,,
2018,Fall,2018-fa,GLBL,492,UG Research Assistance,,,,,
2018,Fall,2018-fa,GLBL,494,Research Methods I,,,,,
2018,Fall,2018-fa,GLBL,495,Research Methods II,,,,,
2018,Fall,2018-fa,GLBL,499,Special Topics,,,,,
2018,Fall,2018-fa,GLBL,500,Global Society,,,,,
2018,Fall,2018-fa,GLBL,501,Perspectives on Global Studies,,,,,
2018,Fall,2018-fa,GMC,199,Undergraduate Open Seminar,,,,,
2018,Fall,2018-fa,GMC,562,Germanic Linguistics,,,,,
2018,Fall,2018-fa,GRK,101,Elementary Greek I,,,,,
2018,Fall,2018-fa,GRK,102,Elementary Greek II,,,,,
2018,Fall,2018-fa,GRK,199,Undergraduate Open Seminar,,,,,
2018,Fall,2018-fa,GRK,201,Classical &amp; Koine Greek I,,,,,
2018,Fall,2018-fa,GRK,202,Classical &amp; Koine Greek II,,,,,
2018,Fall,2018-fa,GRK,251,Elementary Modern Greek I,,,,,
2018,Fall,2018-fa,GRK,252,Elementary Modern Greek II,,,,,
2018,Fall,2018-fa,GRK,401,Homeric Greek,,,,,
2018,Fall,2018-fa,GRK,403,Intermediate Modern Greek I,,,,,
2018,Fall,2018-fa,GRK,404,Intermediate Modern Greek II,,,,,
2018,Fall,2018-fa,GRK,411,Greek Prose Composition,,,,,
2018,Fall,2018-fa,GRK,491,Readings in Greek Literature,,,,,
2018,Fall,2018-fa,GRK,492,Senior Thesis,,,,,
2018,Fall,2018-fa,GRK,493,Independent Reading,,,,,
2018,Fall,2018-fa,GRK,498,Senior Survey,,,,,
2018,Fall,2018-fa,GRK,511,Advanced Composition,,,,,
2018,Fall,2018-fa,GRK,520,Proseminar,,,,,
2018,Fall,2018-fa,GRK,531,Special Disciplines,,,,,
2018,Fall,2018-fa,GRK,580,Greek Seminar,,,,,
2018,Fall,2018-fa,GRK,595,Intro to Classical Studies,,,,,
2018,Fall,2018-fa,GRK,599,Thesis Research,,,,,
2018,Fall,2018-fa,GRKM,199,Undergraduate Open Seminar,,,,,
2018,Fall,2018-fa,GRKM,201,Elementary Modern Greek I,,,,,
2018,Fall,2018-fa,GRKM,202,Elementary Modern Greek II,,,,,
2018,Fall,2018-fa,GRKM,403,Intermediate Modern Greek I,,,,,
2018,Fall,2018-fa,GRKM,404,Intermediate Modern Greek II,,,,,
2018,Fall,2018-fa,GRKM,453,Advanced Modern Greek I,,,,,
2018,Fall,2018-fa,GRKM,454,Advanced Modern Greek II,,,,,
2018,Fall,2018-fa,GS,101,Exploring General Studies,,,,,
2018,Fall,2018-fa,GS,102,Prep for 21st Cent Challenges,,,,,
2018,Fall,2018-fa,GS,198,DGS Honors Seminar,,,,,
2018,Fall,2018-fa,GS,199,Undergraduate Open Seminar,,,,,
2018,Fall,2018-fa,GS,299,DGS Study Abroad,,,,,
2018,Fall,2018-fa,GWS,100,Intro Gender &amp; Women's Studies,,,,,
2018,Fall,2018-fa,GWS,103,Black Women in the Diaspora,,,,,
2018,Fall,2018-fa,GWS,150,Contemp Women's Issues,,,,,
2018,Fall,2018-fa,GWS,199,Undergraduate Open Seminar,,,,,
2018,Fall,2018-fa,GWS,201,"Race, Gender &amp; Power",,,,,
2018,Fall,2018-fa,GWS,202,Sexualities,,,,,
2018,Fall,2018-fa,GWS,204,Gender in Gaming,,,,,
2018,Fall,2018-fa,GWS,215,US Citizenship Comparatively,,,,,
2018,Fall,2018-fa,GWS,218,Intro to Social Issues Theatre,,,,,
2018,Fall,2018-fa,GWS,225,Women in Prehistory,,,,,
2018,Fall,2018-fa,GWS,226,Black Women Contemp US Society,,,,,
2018,Fall,2018-fa,GWS,230,Latina/o Genders &amp; Sexualities,,,,,
2018,Fall,2018-fa,GWS,240,Sex &amp; Gender in Antiquity,,,,,
2018,Fall,2018-fa,GWS,245,"Wives, Workers and Witches in Pre-Modern Europe",,,,,
2018,Fall,2018-fa,GWS,250,Gender and Representation,,,,,
2018,Fall,2018-fa,GWS,255,"Queer Lives, Queer Politics",,,,,
2018,Fall,2018-fa,GWS,258,Sex in Nature and Culture,,,,,
2018,Fall,2018-fa,GWS,261,Gender in a Transnational Perspective,,,,,
2018,Fall,2018-fa,GWS,262,Women's Lives,,,,,
2018,Fall,2018-fa,GWS,263,US History of Medicine,,,,,
2018,Fall,2018-fa,GWS,270,Sexuality and Literature,,,,,
2018,Fall,2018-fa,GWS,272,Women and Politics,,,,,
2018,Fall,2018-fa,GWS,275,The Politics of Fashion,,,,,
2018,Fall,2018-fa,GWS,280,Women Writers,,,,,
2018,Fall,2018-fa,GWS,281,Women in the Lit Imagination,,,,,
2018,Fall,2018-fa,GWS,285,US Gender History to 1877,,,,,
2018,Fall,2018-fa,GWS,286,US Gender History Since 1877,,,,,
2018,Fall,2018-fa,GWS,287,African-American Women,,,,,
2018,Fall,2018-fa,GWS,288,Global Islam and Feminisms,,,,,
2018,Fall,2018-fa,GWS,295,Beginning Topics GWS,,,,,
2018,Fall,2018-fa,GWS,305,"Theories of Race, Gender, and Sexuality",,,,,
2018,Fall,2018-fa,GWS,315,"War, Memory, and Cinema",,,,,
2018,Fall,2018-fa,GWS,320,Gender &amp; Latina/o Migration,,,,,
2018,Fall,2018-fa,GWS,325,Lesbian/Queer Media Cultures,,,,,
2018,Fall,2018-fa,GWS,333,Memoir &amp; Autobiography,,,,,
2018,Fall,2018-fa,GWS,334,Brazilian Women's Lit Trans,,,,,
2018,Fall,2018-fa,GWS,335,"Film, TV, and Gender",,,,,
2018,Fall,2018-fa,GWS,337,Interrogating Masculinities,,,,,
2018,Fall,2018-fa,GWS,340,"Gender, Relationshps &amp; Society",,,,,
2018,Fall,2018-fa,GWS,345,Digital &amp; Gender Cultures,,,,,
2018,Fall,2018-fa,GWS,350,Feminist &amp; Gender Theory,,,,,
2018,Fall,2018-fa,GWS,355,Beauty and Culture,,,,,
2018,Fall,2018-fa,GWS,356,Sex &amp; Gender in Popular Media,,,,,
2018,Fall,2018-fa,GWS,360,Women and the Visual Arts,,,,,
2018,Fall,2018-fa,GWS,361,Women in East Asia,,,,,
2018,Fall,2018-fa,GWS,363,"Gender, Health &amp; Pop Culture",,,,,
2018,Fall,2018-fa,GWS,366,Feminist Disability Studies,,,,,
2018,Fall,2018-fa,GWS,370,Queer Theory,,,,,
2018,Fall,2018-fa,GWS,376,Children and Youth Literature,,,,,
2018,Fall,2018-fa,GWS,378,Fairy Tales &amp; Gender Formation,,,,,
2018,Fall,2018-fa,GWS,380,Black Women Hist &amp; Cultures,,,,,
2018,Fall,2018-fa,GWS,382,Black Women &amp; Popular Culture,,,,,
2018,Fall,2018-fa,GWS,383,Hist of Blk Women's Activism,,,,,
2018,Fall,2018-fa,GWS,385,Transnational Sexualities,,,,,
2018,Fall,2018-fa,GWS,387,History of Sexuality in U.S.,,,,,
2018,Fall,2018-fa,GWS,390,Individual Study,,,,,
2018,Fall,2018-fa,GWS,392,Chicanas&amp;Latinas: Self&amp;Society,,,,,
2018,Fall,2018-fa,GWS,395,Intermediate Topics GWS,,,,,
2018,Fall,2018-fa,GWS,397,Sexuality in Modern Europe,,,,,
