CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A Range,B Range,C Range,D Range,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
60650,ESL,112,Intro to Academic Writing II,D,LCD,120251,"Kashina, Tatiana",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60651,ESL,112,Intro to Academic Writing II,E,LCD,120251,"Kashina, Tatiana",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60652,ESL,112,Intro to Academic Writing II,F,LCD,120251,"Radford, Sasha L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60653,ESL,112,Intro to Academic Writing II,G,LCD,120251,"Kotnarowski, John E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60654,ESL,112,Intro to Academic Writing II,H,LCD,120251,"Jung, Mun Kyung",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60663,ESL,112,Intro to Academic Writing II,I,LCD,120251,"Humaidan, Abdulsamad Y",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60656,ESL,112,Intro to Academic Writing II,J,LCD,120251,"Ginting, Rita S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60657,ESL,112,Intro to Academic Writing II,K,LCD,120251,"Jung, Mun Kyung",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67514,ESL,112,Intro to Academic Writing II,N,LCD,120251,"Mansouri, Sasan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67516,ESL,112,Intro to Academic Writing II,O,LCD,120251,"Mansouri, Sasan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69177,ESL,112,Intro to Academic Writing II,P,LCD,120251,"Kotnarowski, John E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59118,ESL,115,Principles of Academic Writing,A1,LCD,120251,"Nierenhausen, Brenna L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59120,ESL,115,Principles of Academic Writing,C1,LCD,120251,"Sahin, Mehmet",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59121,ESL,115,Principles of Academic Writing,D1,LCD,120251,"Sahin, Mehmet",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50999,ESL,115,Principles of Academic Writing,G,LCD,120251,"Mikhailova, Kseniia",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51001,ESL,115,Principles of Academic Writing,I,LCD,120251,"Yildirimer, Eda",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51002,ESL,115,Principles of Academic Writing,J,LCD,120251,"Nierenhausen, Brenna L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55439,ESL,115,Principles of Academic Writing,K,LCD,120251,"Mikhailova, Kseniia",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60655,ESL,115,Principles of Academic Writing,L1,LCD,120251,"Sanic, Nihan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59108,ESL,115,Principles of Academic Writing,Q,LCD,120251,"Harreld, Macie D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59112,ESL,115,Principles of Academic Writing,U,LCD,120251,"Stroganova, Anastasiia",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74489,ETMA,100,Technical Systems in Agr,AL1,LEC,120251,"Johnson, Travis C",,,,,5,15,9,2,6,5,1,2,0,1,0,0,1,0,3.38
74488,ETMA,132,Basics of Project Management,PCD,LAB,120251,"Davidson, Paul C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74497,ETMA,234,"Wiring, Motors and Control Sys",AL1,LEC,120251,"Raveendran Nair, Gopu",,,,,7,2,0,8,2,0,2,0,0,0,0,0,0,0,3.49
74500,ETMA,262,Agric Machine Sys Management,AL1,OLC,120251,"Allen, Cody M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74506,ETMA,311,Humanity in the Food Web,AD1,DIS,120251,"Green-Miller, Angela",,,,,14,12,4,0,0,0,1,1,0,0,0,0,0,0,3.84
74507,ETMA,311,Humanity in the Food Web,AD2,OD,120251,"Green-Miller, Angela",,,,,9,6,2,1,1,3,0,1,0,0,1,0,1,0,3.39
74504,ETMA,311,Humanity in the Food Web,AD3,OD,120251,"Green-Miller, Angela",,,,,15,1,2,1,2,2,0,0,0,0,0,0,3,0,3.31
74503,ETMA,311,Humanity in the Food Web,AD4,OD,120251,"Green-Miller, Angela",,,,,7,3,2,2,2,1,0,2,0,0,0,0,2,0,3.17
77286,ETMA,311,Humanity in the Food Web,AD5,OD,120251,"Tucker, Christina M",,,,,11,2,4,1,0,1,2,0,0,0,0,0,1,0,3.52
74509,ETMA,339,Optimization Engrg Tech Mgmt,AL1,OLC,120251,"Kuhns, Brendan M",,,,,6,10,0,0,14,0,0,13,0,0,7,0,5,1,2.53
74511,ETMA,363,Fluid Power Systems,AL1,LEC,120251,"Grift, Tony E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77230,ETMA,371,Residential Housing Design,GRN,LEC,120251,"Raveendran Nair, Gopu",,,,,3,14,0,11,9,0,4,2,0,0,0,0,0,0,3.37
74512,ETMA,381,Grain Drying & Storage Systems,KDR,LBD,120251,"Rausch, Kent D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74519,ETMA,421,Ind & Ag Safety-Injury Prev,AE1,LCD,120251,"Issa, Salah F",,,,,10,24,0,8,4,0,1,0,0,0,0,0,0,0,3.77
74520,ETMA,425,Managing Ind & Ag Safety Risks,AE1,LCD,120251,"Issa, Salah F",,,,,2,13,0,4,4,0,2,1,0,0,0,0,0,0,3.54
77057,ETMA,438,Renewable Energy Applications,AE1,LEC,120251,"Malvandi, Amir",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74523,ETMA,439,Capstone Experience,AL1,LEC,120251,"Johnson, Travis C",,,,,18,16,7,6,7,2,0,4,1,0,1,0,0,0,3.53
74527,ETMA,467,Precision Agric Technology,AL1,LEC,120251,"Shajahan, Sunoj",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77285,ETMA,499,Construction Project Engr.,ZH1,LCD,120251,"Huffman, Zachariah L",,,,,6,10,3,1,2,0,0,0,0,0,0,0,0,0,3.83
60766,EURO,500,Dialogue on Europe,A,LCD,120251,"Schrag, David M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60868,FAA,110,Exploring Arts and Creativity,B,LCD,120251,"Garcia, Angel N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69421,FAA,110,Exploring Arts and Creativity,CHP,LCD,120251,"Mehrtens, Bradley G",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77035,FAA,199,Exploring Arts in The City,B,SEM,120251,"Daniels, Reba J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74803,FAA,201,Black Arts Today,BA,ONL,120251,"Russell, Tyran",,,,,6,15,19,19,11,24,8,3,4,1,1,1,5,0,2.98
65138,FAA,202,Artsful Teaching through Integ,A,LEC,120251,"Whyte, April H",,,,,0,71,1,3,1,0,0,0,0,0,0,0,0,0,3.96
71455,FAA,330,Making Sustainable Design,DS,ST,120251,"Taylor, Mark",,,,,8,15,3,1,0,0,0,1,0,0,1,0,0,0,3.77
73011,FAA,431,Capstone Studio,SD,ST,120251,"Benson, Eric",,,,,12,8,7,2,3,3,0,1,0,0,0,0,0,0,3.65
77135,FAA,491,London: Urban Design & Sustain,LON,TRV,120251,"LeRoy, Benjamin A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76145,FAA,491,Comm -Based SD in Puerto Rico,PR,TRV,120251,"Salo, Ken E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77030,FAA,495,Minoritar Aesthetics Practicum,A,LBD,120251,"Ruiz, Sandra",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77333,FAA,553,Cripping Art + Design,A,LCD,120251,"Jones, Christopher R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77335,FAA,553,Cripping Art + Design,ONL,ONL,120251,"Jones, Christopher R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76129,FAA,556,Cripping Music,ONL,ONL,120251,"Jones, Christopher R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32519,FIN,221,Corporate Finance,AL2,LEC,120251,"Mendelson, James E",,,,,47,110,20,14,13,8,1,1,2,0,0,0,0,1,3.78
51083,FIN,221,Corporate Finance,AL3,LEC,120251,"Mendelson, James E",,,,,31,139,16,11,6,6,4,4,0,2,0,0,1,0,3.77
60404,FIN,221,Corporate Finance,ONL,ONL,120251,"Raskie, Sterling",,,,,0,335,86,30,18,7,6,2,2,0,2,0,0,1,3.79
32518,FIN,221,Corporate Finance,RL1,LEC,120251,"Mendelson, James E",,,,,11,68,27,11,11,5,7,4,0,1,0,0,0,0,3.61
69274,FIN,230,Introduction to Insurance,ONL,ONL,120251,"McChristian, Lynne P",,,,,0,96,28,5,3,3,5,0,0,0,0,0,1,0,3.77
46691,FIN,230,Introduction to Insurance,P,LCD,120251,"Beigie, David P",,,,,114,37,11,3,1,1,1,0,0,0,0,0,0,0,3.94
43818,FIN,241,Fundamentals of Real Estate,ONL,ONL,120251,"Perkins, Scott E",,,,,2,97,3,2,2,1,0,0,0,0,0,0,0,1,3.95
32594,FIN,300,Financial Markets,C,LCD,120251,"Peters, Stephen R",,,,,5,2,3,0,5,0,3,1,1,0,1,0,1,2,2.99
32593,FIN,300,Financial Markets,D,LCD,120251,"Peters, Stephen R",,,,,9,3,2,3,3,2,4,7,1,2,2,0,0,1,2.88
39481,FIN,300,Financial Markets,P1,LCD,120251,"Marcinkowski, Matthew M",,,,,3,7,13,7,3,1,1,0,0,2,0,0,0,0,3.45
49208,FIN,300,Financial Markets,S,LCD,120251,"Marcinkowski, Matthew M",,,,,0,14,9,12,4,1,1,2,1,0,0,1,0,0,3.39
32601,FIN,300,Financial Markets,S2,LCD,120251,"Smith, Mark K",,,,,1,8,10,9,7,3,2,3,1,1,0,0,0,0,3.23
40578,FIN,300,Financial Markets,S3,LCD,120251,"Smith, Mark K",,,,,2,3,9,7,10,8,1,3,0,0,1,0,0,0,3.11
44635,FIN,321,Advanced Corporate Finance,C1,LCD,120251,"Fonseca, Julia",,,,,6,17,4,5,4,3,3,4,0,1,1,0,0,1,3.35
40593,FIN,321,Advanced Corporate Finance,D,LCD,120251,"Fonseca, Julia",,,,,8,14,3,4,4,2,0,0,0,1,0,0,0,0,3.64
32613,FIN,321,Advanced Corporate Finance,F,LCD,120251,"Xu, Qiping",,,,,6,9,10,14,12,3,1,0,0,0,0,0,2,0,3.33
74427,FIN,380,Entrepreneurship Thru Acquistn,ETA,LCD,120251,"Smith, Mark K",,,,,27,11,2,0,0,1,0,0,0,0,0,0,1,0,3.86
55580,FIN,390,Finance Academy,FA,LCD,120251,"Excell, Richard O",,,,,0,95,27,4,2,0,0,0,0,0,0,0,0,0,3.89
62414,FIN,391,Investment Banking Academy,IBA,LCD,120251,"Bertram, James M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65039,FIN,392,Investment Management Academy,IMA,LCD,120251,"Excell, Richard O",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71623,FIN,393,Risk Management Academy,RMA,LCD,120251,"Beigie, David P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71621,FIN,394,Women in Finance Academy,H2,LCD,120251,"Hart, Julia A",,,,,0,33,0,0,3,0,0,0,0,0,0,0,0,0,3.92
76374,FIN,395,Real Estate Finance Academy,B1,LCD,120251,"Grimsley, Carolyn L",,,,,18,8,4,1,3,0,0,0,0,0,1,0,0,0,3.77
55576,FIN,411,Investment & Portfolio Mngt,D,LCD,120251,"Spencer, Xiangyi X",,,,,7,3,3,5,4,3,1,0,0,1,0,0,1,1,3.26
55575,FIN,411,Investment & Portfolio Mngt,E,LCD,120251,"Chen, Yuchen",,,,,20,33,8,1,1,0,0,0,1,0,0,0,0,0,3.9
55577,FIN,411,Investment & Portfolio Mngt,PM2,LCD,120251,"Chen, Yuchen",,,,,9,9,1,2,0,1,1,1,0,0,0,0,1,0,3.57
55578,FIN,411,Investment & Portfolio Mngt,S,LCD,120251,"Chen, Yuchen",,,,,20,15,9,3,3,3,0,0,0,0,0,0,0,0,3.77
32650,FIN,412,Options and Futures Markets,K1,LCD,120251,"Kargar, Mahyar",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
62218,FIN,415,Fixed Income Portfolios,E,LCD,120251,"Kargar, Mahyar",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76375,FIN,416,Applied Derivative Strategies,E5,LCD,120251,"Excell, Richard O",,,,,0,8,15,8,1,0,0,0,0,0,0,0,0,0,3.65
53199,FIN,418,Financial Modeling,FM1,LCD,120251,"Brobst, Charles",,,,,2,8,3,3,4,2,1,0,1,0,1,0,0,1,3.33
75505,FIN,418,Financial Modeling,FM3,LCD,120251,"Brobst, Charles",,,,,7,11,5,1,0,0,0,0,0,0,0,0,0,0,3.9
53200,FIN,418,Financial Modeling,RE,LCD,120251,"Grimsley, Carolyn L",,,,,11,6,9,0,3,1,1,1,0,0,0,0,0,0,3.66
77370,FIN,418,Financial Modeling,RE2,LCD,120251,"Grimsley, Carolyn L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32653,FIN,419,Real Client Managed Portfolios,P1,LCD,120251,"Excell, Richard O",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32617,FIN,423,Entrepreneurial Finance,F2,LCD,120251,"Krueger, George J",,,,,32,21,5,0,2,0,0,0,0,0,0,0,0,0,3.94
32619,FIN,423,Entrepreneurial Finance,MSF,LCD,120251,"Krueger, George J",,,,,37,18,2,1,0,0,0,0,0,0,0,0,0,0,3.98
55581,FIN,424,Mergers and Acquisition,F,LCD,120251,"Peters, Stephen R",,,,,0,14,4,14,7,3,1,0,0,0,0,0,0,0,3.46
55582,FIN,425,Private Equity/Venture Capital,SL1,LCD,120251,"Lagaras, Spyridon",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40378,FIN,432,Managing Market Risks for Fin,FR1,LCD,120251,"Brobst, Charles",,,,,10,10,7,2,3,1,1,0,0,0,0,0,0,0,3.72
51223,FIN,434,Employee Benefit Plans,R3,LCD,120251,"Raskie, Sterling",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55583,FIN,435,Personal Wealth Management,ONL,ONL,120251,"Brown, Darwin F",,,,,0,73,20,3,5,0,0,0,1,0,0,0,1,0,3.81
63568,FIN,435,Personal Wealth Management,P,LCD,120251,"Raskie, Sterling",,,,,0,60,5,0,1,0,0,0,0,0,0,0,0,0,3.96
46750,FIN,443,Legal Issues in Real Estate,P3,LCD,120251,"Perkins, Scott E",,,,,4,28,5,6,5,1,0,0,0,0,0,0,0,1,3.76
62391,FIN,445,Real Estate Investment,D3,LCD,120251,"Mendelson, James E",,,,,3,48,8,3,4,2,2,0,0,0,0,0,0,0,3.79
44466,FIN,461,Banking and Financial Reg,L,LCD,120251,"Manouchehri Ira, Rustom D",,,,,0,9,3,5,9,1,0,0,0,0,0,0,0,0,3.46
65036,FIN,463,Investment Banking,B1,LCD,120251,"Bertram, James M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74073,FIN,463,Investment Banking,B2,LCD,120251,"Bertram, James M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61872,FIN,464,Applied Financial Analysis,U1,LCD,120251,"Vitek, Michael A",,,,,2,17,5,4,1,0,0,0,0,0,0,0,0,0,3.82
61873,FIN,464,Applied Financial Analysis,U2,LCD,120251,"Vitek, Michael A",,,,,11,11,4,2,0,0,0,0,0,0,0,0,0,0,3.91
45493,FIN,490,Fintech Special Topics,H3,LCD,120251,"Hart, Julia A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45494,FIN,490,Middle Market Capital Finance,MCF,LCD,120251,"Sholem, Daniel",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59448,FIN,490,ESG Certification,UG1,LCD,120251,"Zhang, Qingquan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71632,FIN,500,Introduction to Finance,IMB,ONL,120251,"Widdicks, Martin",,,,,0,181,35,15,16,8,0,0,2,1,0,0,3,0,3.74
53227,FIN,500,Introduction to Finance,MSP,LCD,120251,"Marcinkowski, Matthew M",,,,,3,19,6,3,1,0,0,0,0,0,0,0,0,0,3.84
71633,FIN,500,Introduction to Finance,ONL,ONL,120251,"Widdicks, Martin",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71624,FIN,501,Financial Economics,M1,LCD,120251,"Alston, Mackenzie J",,,,,0,18,8,9,4,0,1,2,0,0,0,0,0,0,3.56
71630,FIN,502,Quantitative Finance,QA,LCD,120251,"Pae, Yuntaek",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71631,FIN,503,Quantitative Finance II,Q2,LCD,120251,"Pae, Yuntaek",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71622,FIN,504,Accounting for Fin Analysis,FA1,LCD,120251,"Vitek, Michael A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70495,FIN,511,Investments,IMB,ONL,120251,"Spencer, Xiangyi X",,,,,52,320,98,44,67,4,11,7,0,2,1,0,9,2,3.66
70496,FIN,511,Investments,ONL,ONL,120251,"Spencer, Xiangyi X",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40486,FIN,511,Investments,S1,LCD,120251,"Spencer, Xiangyi X",,,,,9,20,12,5,7,2,3,0,0,0,0,0,2,0,3.5
32686,FIN,512,Financial Derivatives,FE1,LCD,120251,"Widdicks, Martin",,,,,3,10,12,9,6,0,2,0,0,0,1,0,0,0,3.48
40794,FIN,512,Financial Derivatives,SF,LCD,120251,"Kargar, Mahyar",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40795,FIN,513,Appl. of Financial Engineering,SF2,LCD,120251,"Widdicks, Martin",,,,,1,6,6,4,4,0,0,2,1,0,1,0,0,0,3.28
43777,FIN,515,Fixed Income Portfolios,F,LCD,120251,"Kargar, Mahyar",,,,,2,4,3,3,4,3,1,1,1,0,0,0,0,0,3.23
62374,FIN,518,Financial Modeling,FM2,LCD,120251,"Brobst, Charles",,,,,1,10,7,2,1,2,0,0,0,0,0,0,0,0,3.68
75506,FIN,518,Financial Modeling,FM4,LCD,120251,"Brobst, Charles",,,,,7,16,6,1,3,1,0,0,0,0,0,0,0,0,3.79
49206,FIN,521,Advanced Corporate Finance,F,LCD,120251,"Xu, Qiping",,,,,4,3,6,6,4,0,0,0,0,0,0,0,0,0,3.57
74064,FIN,526,Investment Banking,B2,LCD,120251,"Bertram, James M",,,,,0,15,6,4,2,1,1,1,0,0,0,0,0,0,3.61
74074,FIN,529,Applied Financial Analysis,G1,LCD,120251,"Vitek, Michael A",,,,,7,13,3,1,0,0,0,0,0,0,0,0,0,0,3.93
74075,FIN,529,Applied Financial Analysis,G2,LCD,120251,"Vitek, Michael A",,,,,8,12,2,2,1,0,0,0,0,0,0,0,0,0,3.88
74076,FIN,532,Managing Market Risks for Fin,FR2,LCD,120251,"Brobst, Charles",,,,,2,7,3,1,7,1,0,0,0,0,0,0,0,0,3.52
74072,FIN,536,Banking and Financial Reg,D,LCD,120251,"Manouchehri Ira, Rustom D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74070,FIN,537,Financial Risk Management,C,LCD,120251,"Pearson, Neil D",,,,,2,13,12,10,10,3,0,0,0,0,0,0,0,0,3.51
74071,FIN,537,Financial Risk Management,D,LCD,120251,"Pearson, Neil D",,,,,5,17,12,8,6,2,0,0,0,0,0,0,0,0,3.64
70715,FIN,543,Legal Issues in Real Estate,P4,LCD,120251,"Perkins, Scott E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74066,FIN,550,Big Data Analytics in Finance,BA2,LCD,120251,"Gao, Xing",,,,,7,26,17,7,6,2,0,0,0,0,0,0,0,0,3.71
74068,FIN,550,Big Data Analytics in Finance,BD3,LCD,120251,"Molitor, David",,,,,2,6,6,2,4,1,0,0,0,0,0,0,0,0,3.59
40802,FIN,551,International Finance,C,LCD,120251,"Chan, Kuo Chi",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71626,FIN,555,Financial Innovation,T1,LCD,120251,"Thanos, Monique K",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74140,FIN,557,Financial Data Mgt. & Analysis,FD1,LCD,120251,"Gao, Xing",,,,,6,23,21,7,2,1,0,0,0,0,0,0,0,0,3.75
75520,FIN,558,Data Science & Python for Fin,P1,LCD,120251,"Pae, Yuntaek",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
75521,FIN,559,Adv. Data Sci & Python for Fin,P2,LCD,120251,"Pae, Yuntaek",,,,,1,5,7,5,3,0,0,1,0,0,0,0,0,0,3.52
74062,FIN,570,Corporate Finance,IMB,ONL,120251,"Almeida, Heitor",,,,,72,219,106,42,28,5,3,4,1,3,0,0,2,1,3.73
74063,FIN,570,Corporate Finance,ONL,ONL,120251,"Almeida, Heitor",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73008,FIN,571,Money and Banking,IMB,ONL,120251,"Manouchehri Ira, Rustom D",,,,,12,269,81,57,22,4,8,6,2,0,1,0,4,1,3.7
73009,FIN,571,Money and Banking,ONL,ONL,120251,"Manouchehri Ira, Rustom D",,,,,0,22,13,5,3,1,0,0,0,0,0,0,1,0,3.65
74408,FIN,573,Investment Banking Concepts,IMB,ONL,120251,"Metzger, Robert L",,,,,119,48,12,6,7,3,5,1,1,0,0,0,1,0,3.82
74807,FIN,574,Microeconomics for Business,IMB,ONL,120251,"Miller, Nolan H",,,,,15,272,109,80,42,21,10,5,1,1,0,1,9,1,3.59
74808,FIN,574,Microeconomics for Business,ONL,ONL,120251,"Miller, Nolan H",,,,,6,40,15,7,10,2,0,2,1,0,0,0,1,0,3.61
68671,FIN,580,Methods in Surveys&Experiments,1MA,LCD,120251,"Alston, Mackenzie J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70057,FIN,580,MSF Academy Investment Mgmt,A2,LCD,120251,"Excell, Richard O",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69358,FIN,580,Entrepreneurship Thru Acquistn,ETA,LCD,120251,"Smith, Mark K",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59447,FIN,580,ESG Certification,GR1,LCD,120251,"Zhang, Qingquan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
62533,FIN,580,Middle Market Capital Finance,MCF,LCD,120251,"Sholem, Daniel",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69623,FIN,580,Quantamental Investment,QI2,LCD,120251,"Zhang, Qingquan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65773,FIN,580,Private Equity/Venture Capital,SL2,LCD,120251,"Lagaras, Spyridon",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
