Subject,Course,CRN,Course Title,Course Section,Sched Type,Term,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
ENGL,221,71514,Speculative Futures,C,LCD,120228,0,16,3,0,0,0,0,0,2,0,0,0,1,0,3.56,"Morris, David"
ENGL,245,33947,The Short Story,P,LCD,120228,15,12,1,0,0,0,0,0,1,1,0,0,1,0,3.7,"Gomez, Trinidad C"
ENGL,251,40995,20th-Century American Novel,Q,LCD,120228,8,11,6,1,2,1,0,0,0,0,0,0,0,0,3.79,"Moriwaki, Miya V"
ENGL,259,55608,Early African American Lit,M,LCD,120228,12,11,1,1,0,0,0,0,0,0,0,0,4,0,3.41,"Claborn, John P"
ENGL,273,32191,"American Cinema, 1950-2000",D,LCD,120228,0,11,3,9,1,0,1,1,0,0,2,1,0,1,3.28,"Basu, Anustup"
ENGL,285,32221,Postcolonial Lit in English,F,LCD,120228,0,23,5,0,3,0,0,0,0,0,0,0,0,0,3.85,"Crosby, Tessa N"
ENGL,301,50625,Intro to Critical Theory,C,LCD,120228,7,4,4,1,2,1,0,2,0,0,0,0,1,0,3.39,"Parker, Robert D"
ENGL,301,54605,Intro to Critical Theory,Q,LCD,120228,0,9,9,2,3,0,0,0,0,0,0,0,0,0,3.68,"Loughran, Patricia"
ENGL,350,71519,Writing about Lit Text Culture,X,LCD,120228,0,9,5,5,3,0,0,0,0,0,0,0,1,0,3.48,"McKinney, Charlesia T"
ENGL,373,54657,Disability and Film,R,ONL,120228,3,8,4,1,2,2,0,0,0,0,0,0,1,0,3.49,"Prendergast, Catherine J"
ENGL,380,64345,Topics In Writing Studies,Q,LCD,120228,2,10,9,2,0,0,0,0,0,0,0,0,0,0,3.81,"Prior, Paul A"
EPOL,310,75090,Race and Cultural Diversity,D1,OD,120228,0,18,0,0,3,0,0,3,0,0,5,0,0,0,3.17,"Studamire, Dante R"
EPOL,310,75091,Race and Cultural Diversity,D2,OD,120228,0,22,0,0,6,0,0,0,0,0,0,0,0,1,3.79,"Perkins-William, Ruqayyah"
EPOL,402,73291,Asian American Education,A,LCD,120228,10,9,3,4,1,0,0,0,0,1,0,0,1,0,3.61,"Lee, Sharon S"
EPOL,403,77036,Historical and Social Barriers,A,ONL,120228,0,67,2,4,2,0,0,2,0,0,0,0,2,0,3.78,"Moton, Theopolies J"
EPOL,405,77039,School and Society,A,ONL,120228,6,19,8,0,1,0,0,0,0,0,0,0,0,0,3.89,"Taylor, Rebecca M"
EPOL,410,73295,Racial and Ethnic Families,A,ONL,120228,16,3,3,0,1,1,2,0,2,0,0,0,0,0,3.63,"Barnett, Bernice M"
EPOL,470,73371,Principles of HRE,A,ONL,120228,0,22,8,5,3,0,1,0,0,0,1,0,0,0,3.66,"Kwon, Chang Kyu"
EPOL,472,73529,Instruct & Train System Design,MTC,ONL,120228,0,48,3,1,2,0,0,0,0,0,0,0,4,0,3.66,"Hrubec, Deborah A"
EPOL,483,73389,Learning Technologies,A,ONL,120228,6,31,1,0,1,1,0,0,1,0,0,0,0,0,3.88,"Hrubec, Deborah A"
EPOL,483,73530,Learning Technologies,MTC,ONL,120228,17,33,1,5,0,1,0,2,0,0,2,0,5,0,3.47,"Hrubec, Deborah A"
EPOL,515,75139,Intro to Diversity & Equity,B,ONL,120228,0,29,0,0,1,0,0,1,0,0,0,0,0,1,3.9,"Hood, Denice W"
EPOL,517,73701,"Race, Gender & Sexuality Issu",B,ONL,120228,0,56,4,0,0,1,0,0,0,0,0,0,1,0,3.89,"Adeyemo, Adeoye O"
EPOL,520,73338,Education and Globalization,A,ONL,120228,0,25,1,1,0,0,0,0,0,0,0,0,0,0,3.96,"McCarthy, Cameron R"
EPSY,201,33961,Educational Psychology,AL1,OLC,120228,2,144,42,16,6,7,1,4,2,0,0,3,0,0,3.72,"Marchand, Aixa D"
EPSY,202,32176,Exploring Cultural Diversity,AE1,LEC,120228,13,19,5,3,3,1,0,1,2,0,0,2,0,0,3.57,"Landrum-Brown, Joycelyn"
EPSY,220,33986,Career Theory and Practice,A,ONL,120228,0,24,1,0,0,0,0,1,1,0,2,0,0,0,3.63,"Youn, Jisoo"
EPSY,220,33998,Career Theory and Practice,B,LCD,120228,5,15,2,2,2,1,0,0,0,0,0,0,2,0,3.54,"Elmi, Christopher M"
EPSY,220,33996,Career Theory and Practice,D,ONL,120228,13,11,2,1,1,0,1,0,0,0,0,0,0,0,3.86,"Rhoades, Kathryn L"
EPSY,220,56893,Career Theory and Practice,OL,ONL,120228,0,23,1,1,0,0,0,0,0,0,0,0,1,0,3.81,"Zarkada, Simoni"
EPSY,401,44173,Child Language and Education,G2,LCD,120228,12,6,3,0,1,0,0,1,1,0,1,0,1,0,3.53,"Dempsey, John K"
EPSY,407,73933,Adult Learning and Development,UG,LCD,120228,0,11,7,1,1,1,2,0,1,0,0,0,0,0,3.55,"McCall, Giavanna S"
EPSY,420,34001,Theories of Psychotherapy,A,LCD,120228,0,63,16,5,8,2,1,0,0,0,0,0,2,0,3.7,"Kinderman, Lisa"
EPSY,430,66101,Early Adolescent Development,A,LEC,120228,19,18,6,0,2,0,0,0,0,0,0,0,0,0,3.92,"Drong, Gabrielle R"
EPSY,456,63803,Human Perform & Cogn in Contxt,AU3,LEC,120228,7,5,1,3,1,5,0,0,0,1,0,1,0,0,3.35,"Cromley, Jennifer G"
EPSY,456,75061,Human Perform & Cogn in Contxt,UGO,ONL,120228,15,5,5,4,0,2,0,0,1,0,0,0,0,0,3.7,"Cromley, Jennifer G"
EPSY,480,58875,Educational Statistics,OL,ONL,120228,0,40,4,1,0,0,0,0,0,0,1,0,1,1,3.81,"Hu, Mingqi"
EPSY,485,34011,Assessing Student Performance,ALU,LEC,120228,58,23,5,2,1,0,0,0,0,0,0,0,0,0,3.96,"Poetzel, Adam R"
EPSY,578,75423,Qualitative Inquiry Methods,ONL,ONL,120228,9,14,2,0,1,0,0,0,0,0,0,0,0,0,3.94,"Goodnight, Melissa R"
EPSY,579,77030,Structural Equation Modeling,A,LCD,120228,1,21,2,0,1,0,0,0,0,0,0,0,0,0,3.93,"Jiang, Ge"
EPSY,580,30296,Statistical Inference in Educ,A,LCD,120228,10,11,2,3,2,0,2,0,0,0,0,0,0,0,3.73,"Cromley, Jennifer G"
ERAM,550,77051,Methods of Educational Inquiry,ON2,ONL,120228,1,14,4,4,3,0,0,0,0,0,0,0,0,0,3.73,"Hinze-Pifer, Rebecca"
ERAM,552,77375,Role of Theory in Ed Research,ONL,ONL,120228,0,14,7,2,2,0,0,0,0,0,0,0,0,0,3.77,"Burbules, Nicholas C"
ERAM,556,77053,Program Evaluation,A,ONL,120228,22,9,9,0,0,1,0,0,0,0,0,0,0,0,3.9,"Oh, Eunjung"
ERAM,574,77056,Education Law,B,ONL,120228,10,11,7,1,0,0,0,0,0,0,0,0,0,0,3.9,"Alexander, Samuel K"
ESE,200,58311,Earth Systems,A,LEC,120228,1,15,18,15,15,5,4,2,2,1,2,2,0,0,3.17,"Tomkin, Jonathan H"
ESE,200,60219,Earth Systems,TJ,ONL,120228,11,7,8,2,3,3,2,1,2,1,0,0,5,1,3.03,"Brown, Constance M"
ESE,320,64423,"Water Planet, Water Crisis",A,ONL,120228,13,16,2,5,1,0,3,1,0,0,1,0,0,0,3.64,"Cole, Todd M"
ESE,360,61958,Environmental Writing,A,LEC,120228,0,8,3,6,2,1,0,0,0,0,0,0,1,0,3.41,"Kanter, Robert E"
ETMA,100,77202,Technical Systems in Agr,AL1,LEC,120228,14,10,0,9,14,0,2,5,0,1,0,0,0,1,3.34,"Raveendran Nair, Gopu"
ETMA,103,77199,Agric Machinery Technology,BMK,ONL,120228,0,11,0,0,7,0,0,1,0,0,4,0,4,0,2.63,"Kuhns, Brendan M"
ETMA,130,77244,Basics of CAD,CMT,ONL,120228,11,6,2,1,3,0,0,0,0,0,0,0,0,0,3.81,"Tucker, Christina M"
ETMA,232,77260,Materials and Construction Sys,AL1,LEC,120228,15,7,0,6,5,0,3,2,0,0,0,1,0,0,3.45,"Raveendran Nair, Gopu"
ETMA,233,77255,Metallurgy & Welding Processes,AL1,LEC,120228,7,10,0,5,0,0,1,2,0,1,0,0,1,0,3.42,"Raveendran Nair, Gopu"
ETMA,311,77180,Humanity in the Food Web,AL1,OLC,120228,46,11,6,6,3,3,5,3,1,0,0,1,3,0,3.49,"Green-Miller, Angela"
ETMA,352,77184,Land and Water Mgt Systems,MLC,ONL,120228,17,5,6,0,0,1,0,0,1,0,0,0,0,0,3.81,"Chu, Maria Librada"
ETMA,372,77239,Environ Control & HVAC Systems,YZ,LEC,120228,1,10,3,4,3,0,0,2,0,0,0,0,1,0,3.39,"Zhang, Yuanhui"
ETMA,422,77263,Ind & Ag Health-Illnesses Prev,AB1,LCD,120228,0,11,5,1,5,0,1,0,0,0,0,0,0,0,3.61,"Issa, Salah F"
ETMA,435,76949,Elec Computer Ctrl Sys,LC1,LEC,120228,0,20,0,0,2,0,0,1,0,0,1,0,0,1,3.71,"Grift, Tony E"
FAA,101,58685,Arts at Illinois,AL1,LEC,120228,0,308,2,5,18,1,2,11,0,0,2,2,3,0,3.79,"Edwards, Mary M"
FAA,201,77410,Black Arts Today,BA,ONL,120228,9,8,14,4,3,0,0,1,0,0,0,0,1,0,3.59,"Russell, Tyran"
FAA,230,74445,Sustainable Design Built Envir,DS,LCD,120228,9,14,2,2,2,0,0,0,0,0,0,0,1,0,3.73,"Hodgin Jones, Karin L"
FAA,430,74765,Capstone Seminar,AD,LCD,120228,9,11,1,1,0,0,0,0,0,0,0,0,1,0,3.78,"Dharwadker, Aneesha"
FIN,221,50743,Corporate Finance,AD1,DIS,120228,6,15,6,5,5,2,0,1,0,1,0,0,0,0,3.57,"Dyer, Michael A"
FIN,221,37386,Corporate Finance,AD6,DIS,120228,0,30,7,7,12,2,4,3,1,0,1,0,0,1,3.41,"Dyer, Michael A"
FIN,221,37404,Corporate Finance,AD7,DIS,120228,1,37,10,3,8,2,1,3,0,0,0,0,1,2,3.58,"Dyer, Michael A"
FIN,221,37405,Corporate Finance,AD8,DIS,120228,1,12,7,4,5,0,0,0,0,0,1,0,0,0,3.57,"Dyer, Michael A"
FIN,221,37389,Corporate Finance,ADB,DIS,120228,0,26,12,10,6,1,2,1,0,2,1,0,2,0,3.37,"Dyer, Michael A"
FIN,221,37399,Corporate Finance,ADE,DIS,120228,0,20,7,6,9,3,0,1,0,0,0,0,0,0,3.54,"Dyer, Michael A"
FIN,221,37403,Corporate Finance,ONL,ONL,120228,0,147,54,30,28,15,6,4,1,0,3,0,2,1,3.58,"Raskie, Sterling"
FIN,230,30211,Introduction to Insurance,A,LCD,120228,0,58,0,0,17,0,0,6,0,0,0,0,1,0,3.6,"Proksa, Corrie L"
FIN,230,71758,Introduction to Insurance,ONL,ONL,120228,0,31,28,10,5,7,5,4,2,0,1,0,1,0,3.38,"McChristian, Lynne P"
FIN,241,71759,Fundamentals of Real Estate,ONL,ONL,120228,2,63,10,10,6,1,0,0,1,0,0,0,0,0,3.79,"Perkins, Scott E"
FIN,241,47724,Fundamentals of Real Estate,P1,LCD,120228,2,18,9,5,13,2,1,0,0,0,0,0,0,0,3.53,"Perkins, Scott E"
FIN,300,37416,Financial Markets,B1,LCD,120228,5,7,10,5,7,4,4,4,0,1,0,1,1,0,3.11,"Marcinkowski, Matthew M"
FIN,300,58161,Financial Markets,C1,LCD,120228,5,6,1,2,5,1,5,2,0,2,4,1,5,2,2.44,"Peters, Stephen R"
FIN,300,37422,Financial Markets,D1,LCD,120228,14,12,2,9,7,1,1,2,1,1,1,1,0,2,3.38,"Marcinkowski, Matthew M"
FIN,300,37425,Financial Markets,J1,LCD,120228,2,6,2,2,6,1,3,2,1,0,0,0,4,1,2.74,"Peters, Stephen R"
FIN,321,41729,Advanced Corporate Finance,E1,LCD,120228,8,9,13,7,7,7,0,1,1,0,0,0,1,0,3.38,"Smith, Mark K"
FIN,321,41662,Advanced Corporate Finance,I1,LCD,120228,2,13,25,15,5,2,0,0,0,0,0,0,0,0,3.58,"Wu, Yufeng"
FIN,321,41256,Advanced Corporate Finance,J1,LCD,120228,1,24,25,5,2,0,0,0,0,0,0,0,0,0,3.76,"Wu, Yufeng"
FIN,393,74443,Risk Management Academy,RMA,LCD,120228,0,26,0,2,0,0,0,0,0,0,0,0,1,0,3.82,"McChristian, Lynne P"
FIN,411,58364,Investment & Portfolio Mngt,N,LCD,120228,11,13,5,15,8,3,0,1,0,0,1,0,0,1,3.5,"Pae, Yuntaek"
FIN,411,63276,Investment & Portfolio Mngt,R,LCD,120228,6,7,4,2,7,1,2,3,1,0,0,0,0,0,3.31,"Spencer, Xiangyi X"
FIN,411,58359,Investment & Portfolio Mngt,S1,LCD,120228,4,3,4,3,8,3,4,4,0,0,1,0,1,0,2.94,"Spencer, Xiangyi X"
FIN,412,43322,Options and Futures Markets,E,LCD,120228,3,3,2,4,4,3,1,4,2,1,1,0,0,0,2.88,"Peterson, Paul E"
FIN,418,56146,Financial Modeling,A,LCD,120228,1,9,6,2,2,1,0,1,0,0,0,0,0,0,3.61,"Brobst, Charles"
FIN,418,75919,Financial Modeling,B,LCD,120228,6,9,6,3,2,1,0,1,0,0,0,0,0,0,3.67,"Brobst, Charles"
FIN,423,44166,Entrepreneurial Finance,E3,LCD,120228,9,33,13,3,0,0,0,0,0,0,0,0,0,0,3.89,"Krueger, George J"
FIN,423,32408,Entrepreneurial Finance,S3,LCD,120228,8,31,12,6,1,0,0,0,0,0,0,0,0,0,3.85,"Krueger, George J"
FIN,424,63229,Mergers and Acquisition,D1,LCD,120228,0,10,12,15,5,0,0,0,0,0,0,0,0,0,3.55,"Peters, Stephen R"
FIN,428,73208,Cases in Financial Derivatives,P1,LCD,120228,2,13,14,8,5,2,1,0,1,0,0,0,0,0,3.53,"Peterson, Paul E"
FIN,433,72034,Corporate Risk Management,UG,LCD,120228,0,12,10,0,3,1,0,0,0,0,0,1,1,0,3.48,"McChristian, Lynne P"
FIN,434,54441,Employee Benefit Plans,R1,LCD,120228,0,19,5,3,3,0,0,0,0,0,0,0,0,0,3.78,"Raskie, Sterling"
FIN,435,67158,Personal Wealth Management,W2,LCD,120228,3,21,17,9,5,0,1,0,0,0,0,0,0,0,3.67,"Wang, Jialan"
FIN,435,66395,Personal Wealth Management,W3,LCD,120228,0,15,9,8,1,1,4,0,2,0,0,0,0,0,3.45,"Wang, Jialan"
FIN,445,64964,Real Estate Investment,F,LCD,120228,3,14,8,2,0,1,2,1,1,0,0,0,0,0,3.59,"Briggs, Seth"
FIN,463,63320,Investment Banking,P2,LCD,120228,0,16,4,0,1,0,0,0,0,0,0,0,0,0,3.89,"Bertram, James M"
FIN,463,63319,Investment Banking,S,LCD,120228,0,8,9,4,4,3,0,2,0,0,0,0,1,0,3.3,"Bertram, James M"
FIN,500,56595,Introduction to Finance,FE,LCD,120228,4,6,5,4,7,1,0,0,0,0,0,0,0,0,3.53,"Pennacchi, George G"
FIN,500,74023,Introduction to Finance,IMB,ONL,120228,0,59,68,32,27,18,6,6,3,2,1,0,9,0,3.27,"Widdicks, Martin"
FIN,500,74531,Introduction to Finance,SM1,LCD,120228,0,32,11,6,4,2,2,2,0,0,0,0,0,0,3.63,"Huang, Jiekun"
FIN,500,74532,Introduction to Finance,SM2,LCD,120228,4,11,15,7,2,3,3,1,0,0,0,0,0,0,3.51,"Huang, Jiekun"
FIN,501,56198,Financial Economics,N,LCD,120228,0,11,7,10,5,0,0,0,0,0,0,0,0,0,3.58,"Deryugina, Tatyana"
FIN,501,56196,Financial Economics,R,LCD,120228,2,17,11,16,16,0,0,0,0,0,0,0,0,0,3.51,"Deryugina, Tatyana"
FIN,501,56197,Financial Economics,Z,LCD,120228,1,15,7,13,6,0,0,0,0,0,0,0,0,0,3.59,"Deryugina, Tatyana"
FIN,502,73104,Quantitative Finance,QM,LCD,120228,3,26,10,13,8,2,0,0,0,0,0,0,0,0,3.63,"Widdicks, Martin"
FIN,503,72860,Quantitative Finance II,Q2M,LCD,120228,2,33,9,13,10,1,0,0,0,0,0,0,0,0,3.66,"Widdicks, Martin"
FIN,504,74444,Accounting for Fin Analysis,FA1,LCD,120228,27,7,1,2,0,0,0,0,0,0,0,0,0,0,3.95,"Vitek, Michael A"
FIN,511,68444,Investments,IMB,ONL,120228,84,488,180,92,92,13,6,11,1,0,0,0,12,3,3.68,"Spencer, Xiangyi X"
FIN,511,60177,Investments,P,LCD,120228,0,23,11,13,6,1,0,0,0,0,0,0,0,0,3.64,"Pollet, Joshua M"
FIN,511,60178,Investments,R,LCD,120228,0,9,12,10,12,0,0,0,0,0,0,0,1,0,3.39,"Pollet, Joshua M"
FIN,511,60176,Investments,T,LCD,120228,0,22,4,14,9,0,0,0,0,0,0,0,0,0,3.6,"Pollet, Joshua M"
FIN,512,32466,Financial Derivatives,G,LCD,120228,3,15,12,5,5,1,0,0,0,0,0,0,0,0,3.67,"Duarte, Victor"
FIN,516,72876,Term Structure Models,TS,LCD,120228,1,10,10,7,7,4,0,1,0,0,0,0,0,0,3.44,"Widdicks, Martin"
FIN,518,75918,Financial Modeling,A,LCD,120228,17,5,3,5,5,2,2,0,0,0,0,0,0,0,3.61,"Brobst, Charles"
FIN,521,60180,Advanced Corporate Finance,A,LCD,120228,4,10,6,5,0,0,0,0,0,0,0,0,0,0,3.79,"Wu, Yufeng"
FIN,522,68319,Cases in Financial Strategy,A,LCD,120228,1,11,2,4,1,2,0,0,0,0,0,0,0,0,3.67,"Zeume, Stefan"
FIN,522,70877,Cases in Financial Strategy,B,LCD,120228,1,18,4,1,2,0,0,0,0,0,0,0,0,0,3.85,"Zeume, Stefan"
FIN,550,76742,Big Data Analytics in Finance,BD1,LCD,120228,0,15,20,4,0,0,0,0,0,0,0,0,0,0,3.76,"Reif, Julian"
FIN,550,76741,Big Data Analytics in Finance,BD2,LCD,120228,5,30,17,7,4,3,1,0,0,0,0,0,0,0,3.7,"Gao, Xing"
FIN,553,72854,Machine Learning in Finance,V1,LCD,120228,13,16,15,4,7,1,0,0,0,0,0,0,0,0,3.72,"Duarte, Victor"
FIN,553,75849,Machine Learning in Finance,V3,LCD,120228,14,22,0,3,4,5,0,0,0,0,0,0,0,0,3.74,"Duarte, Victor"
FIN,572,77086,The Finance of Mergers and Acq,IMB,ONL,120228,98,18,5,6,5,2,0,1,0,0,0,0,1,1,3.86,"Almeida, Heitor"
FIN,573,77088,Investment Banking Concepts,IMB,ONL,120228,64,19,5,1,5,1,1,1,0,0,0,0,1,0,3.83,"Metzger, Robert L"
FIN,580,66670,Corporate Finance,CF,LCD,120228,3,15,9,11,3,3,0,0,0,0,0,0,0,0,3.61,"Smith, Mark K"
FIN,580,65522,Option Trading & Market-Making,OPT,ONL,120228,0,4,5,5,7,5,1,0,0,0,0,0,0,0,3.25,"Natenberg, Sheldon"
FIN,580,60285,Data Science & Python for Fin.,P1,LCD,120228,11,23,8,12,8,2,0,1,0,0,0,0,0,0,3.64,"Pae, Yuntaek"
FIN,580,50081,Adv. Data Sci & Python for Fin,P2,LCD,120228,7,17,18,14,6,2,0,0,0,0,0,0,0,0,3.63,"Gao, Xing"
FIN,580,66703,Data Science & Python for Fin.,P3,LCD,120228,4,20,10,4,8,1,0,1,0,0,0,0,1,0,3.57,"Pae, Yuntaek"
FIN,581,75360,Professional Development,SF,LCD,120228,114,6,15,0,7,2,0,3,1,0,0,0,0,0,3.85,"Smith, Mark K"
FR,156,49499,Exploring Paris,E,LCD,120228,0,77,12,2,3,2,0,1,0,0,1,0,1,0,3.8,"Reynolds, Felisa V"
FSHN,101,30232,The Science of Food,A,LEC,120228,2,17,15,14,4,0,2,0,0,0,0,0,0,0,3.6,"Schmidt, Shelly J"
FSHN,101,52155,The Science of Food,NM,LEC,120228,12,39,0,0,8,0,0,3,0,0,1,0,1,0,3.67,"Gist, Toni M"
FSHN,101,54366,The Science of Food,ONL,ONL,120228,4,155,0,0,26,0,0,13,0,0,3,0,3,2,3.64,"Gist, Toni M"
FSHN,120,30234,Contemporary Nutrition,A,LCD,120228,12,253,0,0,79,0,0,19,0,0,5,0,7,0,3.57,"Gist, Toni M"
FSHN,120,54527,Contemporary Nutrition,ONL,ONL,120228,2,291,0,0,145,0,0,22,0,0,4,0,2,0,3.55,"Gist, Toni M"
FSHN,150,60251,Introduction to Dietetics,A,LEC,120228,0,23,0,0,4,0,0,1,0,0,0,0,0,0,3.79,"Karduck, Justine M"
FSHN,175,72456,Science of Fermented Foods,A,ONL,120228,3,27,4,7,3,3,0,1,0,0,0,0,1,0,3.61,"Miller, Michael J"
FSHN,220,58093,Principles of Nutrition,AL1,LEC,120228,0,37,0,0,6,0,0,2,0,0,0,0,0,0,3.78,"Helferich, William G"
FSHN,231,75254,Food Systems Cacao & Chocolate,A,LCD,120228,0,29,0,1,0,0,0,0,0,0,0,0,0,0,3.98,"Engeseth, Nicki J"
FSHN,232,62851,Science of Food Preparation,AL1,OLC,120228,9,4,5,2,2,1,0,0,0,0,0,0,0,0,3.73,"Ma, Sihui"
FSHN,249,73526,Food Service Sanitation,A,ONL,120228,2,26,0,0,1,0,0,0,0,0,0,0,0,0,3.97,"Craft, Jill N"
FSHN,250,73406,Nutritional Physiology I,A,LEC,120228,1,14,0,0,6,0,0,1,0,0,2,0,0,0,3.42,"Amengual Terras, Jaime"
FSHN,302,32060,Sensory Evaluation of Foods,AL1,LEC,120228,8,13,3,0,3,0,0,0,0,0,0,0,0,0,3.85,"Lee, Soo-Yeun"
FSHN,340,32087,Food Production and Service,AL1,LEC,120228,10,5,4,1,1,0,0,0,0,0,0,0,0,0,3.86,"Craft, Jill N"
FSHN,343,69514,Foundations in Beverage Mgmt,A,LEC,120228,177,19,6,2,1,0,0,0,0,0,0,0,2,0,3.94,"Brotherton, Jorden M"
FSHN,414,30241,Food Chemistry,A,LEC,120228,3,23,0,3,3,1,0,0,0,0,0,0,0,0,3.81,"Engeseth, Nicki J"
FSHN,416,54484,Food Chemistry Laboratory,AL1,LEC,120228,3,9,5,10,1,0,0,0,0,0,0,0,1,0,3.54,"Demejia, Elvira"
FSHN,419,73050,Food Ingredient Technology,A,LEC,120228,0,20,0,1,3,0,0,0,0,0,0,0,0,0,3.85,"Bohn, Dawn M"
FSHN,420,37693,Nutritional Aspects of Disease,A,LEC,120228,9,33,0,9,9,0,1,0,0,0,0,0,0,0,3.73,"Holscher, Hannah D"
FSHN,422,73572,Intro Personalized Nutrition,ONL,ONL,120228,20,19,1,1,0,0,0,0,0,0,0,0,0,1,3.98,"Pan, Yuan-Xiang"
FSHN,426,37690,Biochemical Nutrition I,ONL,ONL,120228,8,30,16,6,2,1,0,1,0,0,0,0,1,0,3.71,"Pan, Yuan-Xiang"
FSHN,428,39109,Community Nutrition,A,LEC,120228,25,7,1,2,1,0,0,1,0,0,0,0,0,0,3.87,"Prescott, Melissa P"
FSHN,450,60252,Dietetics: Professional Issues,A,LEC,120228,14,5,4,1,1,0,0,1,0,0,1,0,0,0,3.7,"Karduck, Justine M"
FSHN,460,69647,Food Processing Engineering,A,LEC,120228,16,8,1,2,4,0,0,1,0,0,0,0,0,0,3.76,"Wang, Yi-Cheng"
FSHN,464,76825,Beverage Science & Technology,ONL,ONL,120228,3,22,0,5,0,0,1,2,0,0,0,0,0,0,3.73,"Bohn, Dawn M"
FSHN,465,30259,Principles of Food Technology,A,ONL,120228,5,12,0,4,5,0,0,0,0,0,0,0,0,0,3.7,"Lee, Youngsoo"
FSHN,480,37665,Basic Toxicology,C,ONL,120228,8,19,6,1,0,0,0,0,0,0,0,0,0,0,3.92,"Madak-Erdogan, Zeynep"
FSHN,483,72989,Food Processing Unit Ops II,A,ONL,120228,0,13,1,5,4,1,4,0,0,1,0,0,0,0,3.37,"Feng, Hao"
FSHN,595,50452,Fd Safety for Glbl Fd Security,GFS,ONL,120228,11,4,5,2,0,0,0,0,0,0,0,0,0,0,3.86,"Stasiewicz, Matthew J"
GEOL,100,61100,Planet Earth,ONL,ONL,120228,46,27,27,13,18,7,7,9,6,2,2,1,26,1,2.91,"Cole, Todd M"
GEOL,118,30379,Natural Disasters,A,LEC,120228,21,28,24,21,10,9,6,4,2,0,0,1,5,0,3.31,"Johnson, Thomas M"
GEOL,143,37565,History of Life,ABA,LAB,120228,9,2,2,1,1,0,0,1,3,0,1,0,2,0,2.99,"Stiegman, Matthew S"
GEOL,350,72957,Volcanoes,A,LEC,120228,7,5,4,3,0,0,0,0,2,0,1,0,1,0,3.35,"Gregg, Patricia"
GEOL,411,32326,Structural Geol and Tectonics,AL1,LEC,120228,6,8,4,3,1,1,0,1,0,0,0,1,0,0,3.56,"Guenthner, William"
GER,103,46029,Intermediate German I,E,LCD,120228,2,5,1,1,2,3,3,5,0,0,0,0,0,0,3,"Stoeckl, Stephanie J"
GER,251,61886,Grimm's Fairy Tales in Context,AD1,DIS,120228,2,12,6,0,2,1,2,1,0,0,0,0,1,0,3.46,"Jenkins, Robert J"
GER,251,61887,Grimm's Fairy Tales in Context,AD2,DIS,120228,2,6,8,3,2,0,3,1,0,0,3,0,2,1,2.98,"Jenkins, Robert J"
GER,251,61888,Grimm's Fairy Tales in Context,AD3,DIS,120228,2,10,5,3,5,1,0,1,1,0,0,0,4,0,3.05,"Jenkins, Robert J"
GER,270,49122,History of Sexuality,C,LCD,120228,5,12,3,3,2,0,0,0,0,0,0,0,2,0,3.52,"Niekerk, Carl H"
GGIS,101,76830,Global Development&Environment,ONL,ONL,120228,106,108,15,1,11,1,1,7,0,1,2,1,2,0,3.79,"Butcher, Sian C"
GGIS,103,76831,Earth's Physical Systems,AE1,LEC,120228,12,13,4,4,8,2,1,3,0,0,4,0,0,0,3.33,"Shukla, Tanya"
GGIS,104,76835,Social and Cultural Geography,AL1,LEC,120228,2,4,7,2,2,2,2,1,0,0,3,0,0,0,3.09,"Wilson, David"
GGIS,105,76839,The Digital Earth,AL1,ONL,120228,3,5,11,11,5,5,2,2,1,0,0,0,4,0,3.01,"Jefferson, Brian J"
GGIS,106,76843,Geographies of Globalization,A,LEC,120228,32,10,2,6,6,0,0,0,2,0,0,0,4,0,3.49,"Alvarado, Nikolai A"
GGIS,204,76844,Cities of the World,A,LCD,120228,0,19,6,11,15,6,4,4,4,0,1,0,0,1,3.15,"Cidell, Julie L"
GGIS,210,76846,Social & Environmental Issues,A1,LEC,120228,36,5,2,1,0,0,2,1,1,0,0,0,3,0,3.59,"Alvarado, Nikolai A"
GGIS,224,76848,Environmental Data Science,A,LCD,120228,13,4,0,2,0,1,0,0,0,0,1,0,0,0,3.73,"Kolak, Marynia A"
GGIS,379,76850,Introduction to GIS,AL1,LEC,120228,0,13,18,9,9,3,4,2,0,1,2,0,1,0,3.22,"Minn, Michael J"
GGIS,380,77391,Spatial Problem Solving,A,LBD,120228,0,6,5,5,3,0,0,2,0,0,0,0,0,0,3.43,"Minn, Michael J"
GGIS,407,76857,CyberGIS & Geospatial Data Sci,ONL,ONL,120228,7,6,3,1,3,2,0,0,0,0,0,0,1,0,3.51,"Padmanabhan, Anand"
GGIS,466,77596,Environmental Policy,U1,ONL,120228,1,12,2,3,3,0,0,1,2,0,0,0,3,1,3.09,"Lavey, Warren"
GGIS,473,76860,Digital Cartography & Map Dsgn,A,LCD,120228,1,8,8,2,2,1,0,0,0,0,0,0,1,0,3.51,"Portelli, Raechel A"
GGIS,477,76861,Introduction to Remote Sensing,ONL,ONL,120228,0,13,3,4,2,0,3,0,0,0,0,0,0,0,3.57,"Diao, Chunyuan"
GLBL,100,54575,Intro to Global Studies,A,LCD,120228,11,14,1,0,1,0,0,0,0,0,0,0,0,0,3.95,"Holmes, Joshua S"
